,mean,sd,hdi_025,hdi_975,paramter,model,ID_ind,domain
1829,1.131,1.014,0.0,3.223,w[5],GCM,8,Countries
1830,1.158,1.029,0.0,3.226,w[6],GCM,8,Countries
1831,1.118,1.023,0.0,3.186,w[7],GCM,8,Countries
1832,1.082,0.95,0.001,2.997,w[8],GCM,8,Countries
1833,0.819,0.791,0.0,2.399,w[9],GCM,8,Countries
1834,0.874,0.826,0.001,2.549,w[10],GCM,8,Countries
1835,5.243,0.565,4.199,6.408,sigma,GCM,8,Countries
1836,19.014,11.305,2.292,41.726,c,GCM,9,Countries
1837,0.725,0.777,0.0,2.233,w[1],GCM,9,Countries
1838,0.332,0.596,-0.0,1.504,w[2],GCM,9,Countries
1839,0.1,0.171,-0.0,0.353,w[3],GCM,9,Countries
1840,1.002,0.834,0.0,2.628,w[4],GCM,9,Countries
1841,0.735,0.641,0.0,1.987,w[5],GCM,9,Countries
1842,2.971,1.766,0.003,5.859,w[6],GCM,9,Countries
1843,0.556,0.685,0.0,1.882,w[7],GCM,9,Countries
1844,0.674,0.628,0.0,1.856,w[8],GCM,9,Countries
1845,0.747,0.748,0.0,2.313,w[9],GCM,9,Countries
1846,2.174,1.149,0.107,4.326,w[10],GCM,9,Countries
1847,4.723,1.206,2.347,7.127,sigma,GCM,9,Countries
1848,14.117,6.38,4.741,26.959,c,GCM,10,Countries
1849,0.235,0.232,0.001,0.66,w[1],GCM,10,Countries
1850,1.394,1.01,0.002,3.362,w[2],GCM,10,Countries
1851,1.472,1.071,0.0,3.529,w[3],GCM,10,Countries
1852,0.862,0.755,0.0,2.379,w[4],GCM,10,Countries
1853,0.674,0.61,-0.0,1.881,w[5],GCM,10,Countries
1854,0.802,0.707,0.0,2.177,w[6],GCM,10,Countries
1855,1.176,0.916,0.0,2.966,w[7],GCM,10,Countries
1856,1.592,0.963,0.007,3.361,w[8],GCM,10,Countries
1857,0.639,0.548,0.0,1.74,w[9],GCM,10,Countries
1858,1.168,0.876,-0.0,2.848,w[10],GCM,10,Countries
1859,4.929,0.812,3.408,6.52,sigma,GCM,10,Countries
1860,13.023,6.077,5.324,25.197,c,GCM,11,Countries
1861,0.522,0.316,0.083,1.157,w[1],GCM,11,Countries
1862,1.007,0.725,0.001,2.458,w[2],GCM,11,Countries
1863,1.233,0.787,0.001,2.707,w[3],GCM,11,Countries
1864,0.939,0.788,0.001,2.491,w[4],GCM,11,Countries
1865,2.324,1.221,0.013,4.395,w[5],GCM,11,Countries
1866,0.747,0.618,0.0,1.942,w[6],GCM,11,Countries
1867,1.018,0.79,0.001,2.539,w[7],GCM,11,Countries
1868,0.887,0.688,0.002,2.225,w[8],GCM,11,Countries
1869,0.207,0.244,0.0,0.675,w[9],GCM,11,Countries
1870,1.138,0.823,0.001,2.698,w[10],GCM,11,Countries
1871,3.593,0.551,2.58,4.735,sigma,GCM,11,Countries
1872,2.717,1.517,0.0,5.3,c,GCM,12,Countries
1873,1.232,0.94,0.001,3.061,w[1],GCM,12,Countries
1874,0.902,0.822,0.0,2.616,w[2],GCM,12,Countries
1875,0.689,0.732,0.0,2.175,w[3],GCM,12,Countries
1876,0.825,0.83,0.0,2.535,w[4],GCM,12,Countries
1877,1.078,0.952,0.0,3.001,w[5],GCM,12,Countries
1878,1.207,1.039,0.001,3.239,w[6],GCM,12,Countries
1879,1.045,0.943,0.0,2.995,w[7],GCM,12,Countries
1880,1.186,1.016,0.0,3.201,w[8],GCM,12,Countries
1881,0.901,0.808,0.0,2.489,w[9],GCM,12,Countries
1882,0.943,0.885,0.001,2.75,w[10],GCM,12,Countries
1883,5.178,0.62,4.016,6.423,sigma,GCM,12,Countries
1884,23.165,11.923,5.015,46.288,c,GCM,13,Countries
1885,0.551,0.333,0.102,1.242,w[1],GCM,13,Countries
1886,0.787,0.652,0.003,2.068,w[2],GCM,13,Countries
1887,1.201,0.816,0.001,2.756,w[3],GCM,13,Countries
1888,1.093,0.935,0.0,2.929,w[4],GCM,13,Countries
1889,1.392,1.02,0.0,3.366,w[5],GCM,13,Countries
1890,0.561,0.529,0.001,1.636,w[6],GCM,13,Countries
1891,2.017,1.148,0.001,3.999,w[7],GCM,13,Countries
1892,1.039,0.831,0.0,2.611,w[8],GCM,13,Countries
1893,0.284,0.333,0.0,0.95,w[9],GCM,13,Countries
1894,1.117,0.923,0.001,2.913,w[10],GCM,13,Countries
1895,6.623,1.031,4.766,8.738,sigma,GCM,13,Countries
1896,18.3,7.282,6.281,32.361,c,GCM,14,Countries
1897,0.688,0.333,0.154,1.362,w[1],GCM,14,Countries
1898,0.407,0.367,0.001,1.098,w[2],GCM,14,Countries
1899,0.082,0.086,0.0,0.223,w[3],GCM,14,Countries
1900,0.239,0.278,0.0,0.744,w[4],GCM,14,Countries
1901,0.841,0.61,0.001,2.002,w[5],GCM,14,Countries
1902,2.432,1.039,0.172,4.251,w[6],GCM,14,Countries
1903,3.0,1.183,0.727,5.128,w[7],GCM,14,Countries
1904,1.031,0.573,0.0,2.061,w[8],GCM,14,Countries
1905,0.122,0.172,0.0,0.453,w[9],GCM,14,Countries
1906,1.162,0.587,0.126,2.317,w[10],GCM,14,Countries
1907,2.319,0.909,0.465,4.139,sigma,GCM,14,Countries
1908,3.488,2.205,0.002,7.332,c,GCM,15,Countries
1909,0.893,0.744,-0.0,2.332,w[1],GCM,15,Countries
1910,0.188,0.289,-0.0,0.764,w[2],GCM,15,Countries
1911,0.113,0.225,0.0,0.424,w[3],GCM,15,Countries
1912,0.805,0.762,0.0,2.296,w[4],GCM,15,Countries
1913,0.834,0.771,-0.0,2.38,w[5],GCM,15,Countries
1914,1.683,1.339,0.0,4.242,w[6],GCM,15,Countries
1915,0.899,0.887,0.0,2.661,w[7],GCM,15,Countries
1916,1.489,1.18,-0.0,3.765,w[8],GCM,15,Countries
1917,1.177,0.987,0.0,3.145,w[9],GCM,15,Countries
1918,1.939,1.344,-0.0,4.418,w[10],GCM,15,Countries
1919,3.922,0.719,2.661,5.042,sigma,GCM,15,Countries
1920,1.97,1.579,0.0,4.561,c,GCM,16,Countries
1921,1.12,0.869,0.001,2.867,w[1],GCM,16,Countries
1922,0.874,0.809,-0.0,2.483,w[2],GCM,16,Countries
1923,1.154,0.975,0.001,3.106,w[3],GCM,16,Countries
1924,1.019,0.935,-0.0,2.933,w[4],GCM,16,Countries
1925,1.109,0.985,-0.0,3.096,w[5],GCM,16,Countries
1926,0.873,0.788,0.0,2.421,w[6],GCM,16,Countries
1927,1.117,0.974,0.001,3.025,w[7],GCM,16,Countries
1928,0.973,0.862,-0.0,2.681,w[8],GCM,16,Countries
1929,0.857,0.794,-0.0,2.469,w[9],GCM,16,Countries
1930,0.933,0.854,-0.0,2.641,w[10],GCM,16,Countries
1931,6.697,0.722,5.361,8.079,sigma,GCM,16,Countries
1932,2.511,1.736,0.0,5.637,c,GCM,17,Countries
1933,1.167,0.918,0.001,2.991,w[1],GCM,17,Countries
1934,0.653,0.706,0.0,2.118,w[2],GCM,17,Countries
1935,0.571,0.638,0.001,1.89,w[3],GCM,17,Countries
1936,1.03,0.94,0.0,2.913,w[4],GCM,17,Countries
1937,1.038,0.912,0.0,2.885,w[5],GCM,17,Countries
1938,1.125,0.992,0.001,3.126,w[6],GCM,17,Countries
1939,1.022,0.931,0.0,2.922,w[7],GCM,17,Countries
1940,1.069,0.936,0.0,3.013,w[8],GCM,17,Countries
1941,1.055,0.911,0.0,2.893,w[9],GCM,17,Countries
1942,1.29,1.061,0.001,3.416,w[10],GCM,17,Countries
1943,6.057,0.678,4.823,7.426,sigma,GCM,17,Countries
1944,4.484,1.919,1.111,8.307,c,GCM,18,Countries
1945,1.274,0.813,0.002,2.815,w[1],GCM,18,Countries
1946,0.385,0.431,0.0,1.225,w[2],GCM,18,Countries
1947,0.219,0.345,0.0,0.813,w[3],GCM,18,Countries
1948,0.672,0.688,0.0,2.073,w[4],GCM,18,Countries
1949,0.976,0.871,0.0,2.694,w[5],GCM,18,Countries
1950,1.374,1.119,0.0,3.59,w[6],GCM,18,Countries
1951,1.096,0.939,0.001,2.976,w[7],GCM,18,Countries
1952,1.066,0.917,0.001,2.903,w[8],GCM,18,Countries
1953,1.846,1.146,0.0,3.933,w[9],GCM,18,Countries
1954,1.102,0.897,0.0,2.891,w[10],GCM,18,Countries
1955,4.071,0.61,2.924,5.32,sigma,GCM,18,Countries
1956,1.887,2.474,0.0,5.762,c,GCM,19,Countries
1957,0.704,0.715,0.001,2.149,w[1],GCM,19,Countries
1958,0.735,0.776,0.0,2.343,w[2],GCM,19,Countries
1959,1.358,0.976,0.001,3.205,w[3],GCM,19,Countries
1960,0.849,0.905,0.0,2.711,w[4],GCM,19,Countries
1961,1.446,1.204,0.0,3.838,w[5],GCM,19,Countries
1962,0.838,0.785,0.0,2.39,w[6],GCM,19,Countries
1963,1.152,1.034,0.001,3.251,w[7],GCM,19,Countries
1964,1.005,0.958,0.001,2.918,w[8],GCM,19,Countries
1965,0.977,0.927,0.0,2.833,w[9],GCM,19,Countries
1966,0.961,0.931,0.0,2.919,w[10],GCM,19,Countries
1967,9.142,1.051,7.258,11.261,sigma,GCM,19,Countries
1968,12.261,6.886,1.74,26.012,c,GCM,20,Countries
1969,0.62,0.439,0.06,1.505,w[1],GCM,20,Countries
1970,0.25,0.35,0.0,0.902,w[2],GCM,20,Countries
1971,1.369,0.847,0.002,2.998,w[3],GCM,20,Countries
1972,0.403,0.539,0.0,1.427,w[4],GCM,20,Countries
1973,1.566,1.162,0.001,3.781,w[5],GCM,20,Countries
1974,0.73,0.666,0.0,2.071,w[6],GCM,20,Countries
1975,2.742,1.349,0.003,4.984,w[7],GCM,20,Countries
1976,1.173,0.936,0.0,2.965,w[8],GCM,20,Countries
1977,0.548,0.539,0.0,1.637,w[9],GCM,20,Countries
1978,0.626,0.662,0.0,1.96,w[10],GCM,20,Countries
1979,5.459,0.977,3.675,7.472,sigma,GCM,20,Countries
1980,4.976,2.923,0.0,9.764,c,GCM,21,Countries
1981,0.888,0.658,0.003,2.178,w[1],GCM,21,Countries
1982,0.827,0.782,0.001,2.402,w[2],GCM,21,Countries
1983,1.679,1.119,0.001,3.78,w[3],GCM,21,Countries
1984,0.819,0.809,0.0,2.478,w[4],GCM,21,Countries
1985,1.048,0.953,0.0,2.994,w[5],GCM,21,Countries
1986,0.724,0.662,0.0,2.036,w[6],GCM,21,Countries
1987,1.294,1.044,0.001,3.368,w[7],GCM,21,Countries
1988,1.127,0.969,0.001,3.02,w[8],GCM,21,Countries
1989,0.651,0.658,0.001,1.997,w[9],GCM,21,Countries
1990,0.97,0.875,0.001,2.7,w[10],GCM,21,Countries
1991,6.477,0.836,4.949,8.192,sigma,GCM,21,Countries
1992,4.032,2.599,0.0,8.608,c,GCM,22,Countries
1993,0.814,0.724,0.0,2.203,w[1],GCM,22,Countries
1994,0.178,0.272,-0.0,0.692,w[2],GCM,22,Countries
1995,0.106,0.212,-0.0,0.413,w[3],GCM,22,Countries
1996,0.783,0.741,0.0,2.248,w[4],GCM,22,Countries
1997,0.751,0.718,-0.0,2.178,w[5],GCM,22,Countries
1998,1.513,1.279,-0.0,4.038,w[6],GCM,22,Countries
1999,0.889,0.843,-0.0,2.555,w[7],GCM,22,Countries
2000,1.192,1.054,-0.0,3.279,w[8],GCM,22,Countries
2001,1.669,1.194,-0.0,3.92,w[9],GCM,22,Countries
2002,2.131,1.373,-0.0,4.611,w[10],GCM,22,Countries
2003,4.694,0.686,3.39,6.024,sigma,GCM,22,Countries
2004,3.179,1.587,0.465,6.424,c,GCM,23,Countries
2005,0.667,0.633,0.0,1.897,w[1],GCM,23,Countries
2006,0.887,0.764,0.0,2.427,w[2],GCM,23,Countries
2007,0.183,0.307,0.0,0.719,w[3],GCM,23,Countries
2008,0.863,0.814,0.0,2.465,w[4],GCM,23,Countries
2009,1.017,0.899,0.001,2.835,w[5],GCM,23,Countries
2010,1.761,1.334,0.0,4.298,w[6],GCM,23,Countries
2011,1.076,1.0,0.0,3.076,w[7],GCM,23,Countries
2012,1.427,1.081,0.001,3.504,w[8],GCM,23,Countries
2013,0.919,0.838,0.0,2.604,w[9],GCM,23,Countries
2014,1.199,0.997,-0.0,3.184,w[10],GCM,23,Countries
2015,3.483,0.477,2.562,4.419,sigma,GCM,23,Countries
2016,7.748,3.214,2.693,13.449,c,GCM,24,Countries
2017,0.694,0.529,0.001,1.699,w[1],GCM,24,Countries
2018,1.15,0.857,0.0,2.857,w[2],GCM,24,Countries
2019,1.564,1.08,0.001,3.608,w[3],GCM,24,Countries
2020,0.677,0.694,0.0,2.064,w[4],GCM,24,Countries
2021,1.056,0.89,0.0,2.835,w[5],GCM,24,Countries
2022,0.698,0.647,0.0,1.988,w[6],GCM,24,Countries
2023,1.003,0.877,0.0,2.718,w[7],GCM,24,Countries
2024,1.825,1.134,0.001,3.852,w[8],GCM,24,Countries
2025,0.798,0.673,0.0,2.129,w[9],GCM,24,Countries
2026,0.542,0.562,0.0,1.697,w[10],GCM,24,Countries
2027,5.153,0.769,3.732,6.692,sigma,GCM,24,Countries
2028,1.401,1.722,0.0,4.135,c,GCM,25,Countries
2029,0.871,0.775,0.0,2.432,w[1],GCM,25,Countries
2030,0.778,0.778,0.0,2.38,w[2],GCM,25,Countries
2031,1.443,1.079,0.0,3.54,w[3],GCM,25,Countries
2032,0.91,0.9,0.001,2.75,w[4],GCM,25,Countries
2033,1.335,1.147,0.0,3.589,w[5],GCM,25,Countries
2034,0.796,0.752,0.0,2.318,w[6],GCM,25,Countries
2035,1.278,1.079,0.0,3.363,w[7],GCM,25,Countries
2036,0.92,0.853,0.0,2.642,w[8],GCM,25,Countries
2037,0.832,0.832,0.0,2.493,w[9],GCM,25,Countries
2038,0.864,0.819,0.0,2.552,w[10],GCM,25,Countries
2039,6.99,0.749,5.604,8.401,sigma,GCM,25,Countries
2040,3.847,1.609,0.996,7.065,c,GCM,26,Countries
2041,0.423,0.395,0.001,1.208,w[1],GCM,26,Countries
2042,0.381,0.49,0.0,1.388,w[2],GCM,26,Countries
2043,0.464,0.5,0.0,1.437,w[3],GCM,26,Countries
2044,2.121,1.309,0.0,4.565,w[4],GCM,26,Countries
2045,0.919,0.909,0.0,2.744,w[5],GCM,26,Countries
2046,0.668,0.645,0.001,1.949,w[6],GCM,26,Countries
2047,2.14,1.489,0.0,5.021,w[7],GCM,26,Countries
2048,0.925,0.844,0.0,2.641,w[8],GCM,26,Countries
2049,0.942,0.787,0.001,2.51,w[9],GCM,26,Countries
2050,1.09,0.96,0.001,3.063,w[10],GCM,26,Countries
2051,2.688,0.411,1.888,3.513,sigma,GCM,26,Countries
2052,1.958,1.17,0.0,4.008,c,GCM,27,Countries
2053,0.858,0.757,0.0,2.371,w[1],GCM,27,Countries
2054,1.289,1.027,0.001,3.357,w[2],GCM,27,Countries
2055,0.789,0.837,0.0,2.527,w[3],GCM,27,Countries
2056,1.077,0.965,0.001,3.009,w[4],GCM,27,Countries
2057,1.066,0.972,0.001,3.041,w[5],GCM,27,Countries
2058,1.01,0.917,0.0,2.865,w[6],GCM,27,Countries
2059,1.053,0.968,0.0,2.985,w[7],GCM,27,Countries
2060,0.993,0.89,0.001,2.755,w[8],GCM,27,Countries
2061,0.973,0.853,0.0,2.666,w[9],GCM,27,Countries
2062,0.906,0.864,0.0,2.656,w[10],GCM,27,Countries
2063,4.181,0.479,3.308,5.141,sigma,GCM,27,Countries
2064,2.71,1.421,0.108,5.27,c,GCM,28,Countries
2065,1.502,0.981,0.001,3.337,w[1],GCM,28,Countries
2066,0.668,0.634,0.0,1.955,w[2],GCM,28,Countries
2067,0.387,0.521,0.0,1.414,w[3],GCM,28,Countries
2068,0.868,0.845,0.001,2.599,w[4],GCM,28,Countries
2069,0.958,0.881,0.0,2.737,w[5],GCM,28,Countries
2070,1.159,0.983,0.0,3.094,w[6],GCM,28,Countries
2071,1.189,1.028,0.0,3.305,w[7],GCM,28,Countries
2072,1.202,0.986,0.001,3.135,w[8],GCM,28,Countries
2073,0.986,0.84,0.001,2.652,w[9],GCM,28,Countries
2074,1.098,0.962,0.0,3.035,w[10],GCM,28,Countries
2075,5.06,0.617,3.9,6.28,sigma,GCM,28,Countries
2076,4.393,2.402,0.0,8.375,c,GCM,29,Countries
2077,0.982,0.804,0.001,2.559,w[1],GCM,29,Countries
2078,1.129,0.98,-0.0,3.086,w[2],GCM,29,Countries
2079,0.86,0.874,0.0,2.674,w[3],GCM,29,Countries
2080,1.025,0.926,0.0,2.859,w[4],GCM,29,Countries
2081,1.036,0.953,-0.0,2.969,w[5],GCM,29,Countries
2082,1.185,1.004,0.0,3.188,w[6],GCM,29,Countries
2083,1.265,1.095,0.0,3.483,w[7],GCM,29,Countries
2084,1.204,0.997,0.0,3.16,w[8],GCM,29,Countries
2085,0.622,0.656,0.0,1.974,w[9],GCM,29,Countries
2086,0.703,0.736,-0.0,2.201,w[10],GCM,29,Countries
2087,5.998,0.827,4.607,7.425,sigma,GCM,29,Countries
2088,5.523,2.334,1.942,10.343,c,GCM,30,Countries
2089,1.162,0.761,0.0,2.611,w[1],GCM,30,Countries
2090,0.631,0.644,0.001,1.943,w[2],GCM,30,Countries
2091,0.887,0.813,0.0,2.526,w[3],GCM,30,Countries
2092,0.63,0.721,0.0,2.131,w[4],GCM,30,Countries
2093,1.127,0.981,0.001,3.051,w[5],GCM,30,Countries
2094,1.089,0.921,0.001,2.902,w[6],GCM,30,Countries
2095,1.854,1.279,0.0,4.287,w[7],GCM,30,Countries
2096,1.39,1.059,0.001,3.424,w[8],GCM,30,Countries
2097,0.704,0.673,0.0,2.041,w[9],GCM,30,Countries
2098,0.535,0.606,0.001,1.792,w[10],GCM,30,Countries
2099,4.626,0.688,3.242,5.947,sigma,GCM,30,Countries
2100,2.279,1.14,0.11,4.414,c,GCM,31,Countries
2101,1.296,0.907,0.0,3.011,w[1],GCM,31,Countries
2102,0.722,0.676,0.0,2.061,w[2],GCM,31,Countries
2103,0.315,0.447,0.0,1.15,w[3],GCM,31,Countries
2104,0.914,0.861,0.001,2.648,w[4],GCM,31,Countries
2105,1.006,0.878,0.0,2.77,w[5],GCM,31,Countries
2106,1.071,0.977,0.0,3.055,w[6],GCM,31,Countries
2107,0.992,0.931,0.0,2.888,w[7],GCM,31,Countries
2108,1.261,1.049,0.001,3.324,w[8],GCM,31,Countries
2109,1.109,0.916,0.0,2.902,w[9],GCM,31,Countries
2110,1.33,1.053,0.001,3.422,w[10],GCM,31,Countries
2111,3.724,0.473,2.837,4.681,sigma,GCM,31,Countries
2112,12.195,4.771,5.975,21.269,c,GCM,32,Countries
2113,1.258,0.522,0.322,2.267,w[1],GCM,32,Countries
2114,1.578,0.905,0.086,3.322,w[2],GCM,32,Countries
2115,0.995,0.738,0.0,2.452,w[3],GCM,32,Countries
2116,0.93,0.67,0.001,2.243,w[4],GCM,32,Countries
2117,0.546,0.482,0.001,1.499,w[5],GCM,32,Countries
2118,0.573,0.525,0.001,1.622,w[6],GCM,32,Countries
2119,1.01,0.759,0.0,2.454,w[7],GCM,32,Countries
2120,1.12,0.704,0.001,2.415,w[8],GCM,32,Countries
2121,0.212,0.223,0.0,0.659,w[9],GCM,32,Countries
2122,1.8,0.9,0.02,3.376,w[10],GCM,32,Countries
2123,3.276,0.55,2.314,4.414,sigma,GCM,32,Countries
2124,10.939,7.638,0.0,25.458,c,GCM,33,Countries
2125,0.668,0.582,0.0,1.818,w[1],GCM,33,Countries
2126,0.945,0.86,-0.0,2.678,w[2],GCM,33,Countries
2127,1.42,1.021,0.001,3.387,w[3],GCM,33,Countries
2128,0.828,0.838,0.0,2.551,w[4],GCM,33,Countries
2129,1.607,1.216,-0.0,3.99,w[5],GCM,33,Countries
2130,0.929,0.818,0.0,2.541,w[6],GCM,33,Countries
2131,0.993,0.892,0.0,2.759,w[7],GCM,33,Countries
2132,1.014,0.921,-0.0,2.869,w[8],GCM,33,Countries
2133,0.834,0.773,0.0,2.394,w[9],GCM,33,Countries
2134,0.779,0.751,-0.0,2.34,w[10],GCM,33,Countries
2135,8.445,1.168,6.198,10.67,sigma,GCM,33,Countries
2136,9.626,9.156,0.0,27.915,c,GCM,34,Countries
2137,0.792,0.68,-0.0,2.161,w[1],GCM,34,Countries
2138,1.077,0.907,-0.0,2.909,w[2],GCM,34,Countries
2139,1.183,0.95,0.0,3.046,w[3],GCM,34,Countries
2140,1.019,0.969,0.0,2.952,w[4],GCM,34,Countries
2141,1.2,1.076,-0.0,3.356,w[5],GCM,34,Countries
2142,0.821,0.762,0.001,2.363,w[6],GCM,34,Countries
2143,1.471,1.133,0.0,3.664,w[7],GCM,34,Countries
2144,0.904,0.826,0.001,2.579,w[8],GCM,34,Countries
2145,0.632,0.674,-0.0,2.021,w[9],GCM,34,Countries
2146,0.931,0.886,0.001,2.726,w[10],GCM,34,Countries
2147,11.347,1.501,8.626,14.465,sigma,GCM,34,Countries
2148,3.023,4.072,0.0,9.263,c,GCM,35,Countries
2149,0.992,0.899,0.001,2.768,w[1],GCM,35,Countries
2150,0.926,0.912,0.0,2.792,w[2],GCM,35,Countries
2151,1.036,0.917,0.0,2.868,w[3],GCM,35,Countries
2152,1.028,0.964,0.0,2.976,w[4],GCM,35,Countries
2153,1.044,0.964,0.0,3.001,w[5],GCM,35,Countries
2154,1.009,0.917,0.0,2.84,w[6],GCM,35,Countries
2155,1.064,0.959,0.0,2.995,w[7],GCM,35,Countries
2156,0.923,0.867,0.0,2.714,w[8],GCM,35,Countries
2157,0.969,0.936,0.0,2.849,w[9],GCM,35,Countries
2158,1.029,0.961,0.001,2.962,w[10],GCM,35,Countries
2159,12.229,1.365,9.779,15.061,sigma,GCM,35,Countries
2160,5.515,5.114,0.0,14.328,c,GCM,36,Countries
2161,0.786,0.722,0.0,2.222,w[1],GCM,36,Countries
2162,0.334,0.461,0.0,1.266,w[2],GCM,36,Countries
2163,0.225,0.361,0.0,0.871,w[3],GCM,36,Countries
2164,0.995,0.908,0.0,2.824,w[4],GCM,36,Countries
2165,0.883,0.836,0.0,2.581,w[5],GCM,36,Countries
2166,1.214,1.098,0.0,3.449,w[6],GCM,36,Countries
2167,1.014,0.954,0.0,2.974,w[7],GCM,36,Countries
2168,1.416,1.188,0.001,3.758,w[8],GCM,36,Countries
2169,1.318,1.084,0.001,3.451,w[9],GCM,36,Countries
2170,1.836,1.312,0.001,4.243,w[10],GCM,36,Countries
2171,6.709,0.904,4.987,8.562,sigma,GCM,36,Countries
2172,3.162,2.543,0.0,7.397,c,GCM,37,Countries
2173,1.525,1.147,0.0,3.75,w[1],GCM,37,Countries
2174,0.477,0.639,-0.0,1.779,w[2],GCM,37,Countries
2175,0.779,0.787,0.0,2.363,w[3],GCM,37,Countries
2176,0.809,0.826,0.0,2.443,w[4],GCM,37,Countries
2177,0.971,0.876,-0.0,2.71,w[5],GCM,37,Countries
2178,1.105,0.99,0.0,3.107,w[6],GCM,37,Countries
2179,0.833,0.797,-0.0,2.446,w[7],GCM,37,Countries
2180,1.089,0.994,0.0,3.087,w[8],GCM,37,Countries
2181,1.307,1.1,0.0,3.433,w[9],GCM,37,Countries
2182,1.118,0.983,0.001,3.08,w[10],GCM,37,Countries
2183,9.446,1.13,7.39,11.506,sigma,GCM,37,Countries
2184,2.66,1.481,0.0,5.114,c,GCM,38,Countries
2185,1.468,0.967,0.002,3.328,w[1],GCM,38,Countries
2186,0.865,0.796,0.0,2.47,w[2],GCM,38,Countries
2187,1.111,0.961,0.001,3.036,w[3],GCM,38,Countries
2188,0.832,0.829,0.0,2.521,w[4],GCM,38,Countries
2189,0.992,0.898,0.001,2.819,w[5],GCM,38,Countries
2190,0.981,0.861,0.001,2.71,w[6],GCM,38,Countries
2191,1.032,0.928,0.0,2.899,w[7],GCM,38,Countries
2192,0.993,0.876,0.001,2.757,w[8],GCM,38,Countries
2193,0.795,0.766,0.001,2.319,w[9],GCM,38,Countries
2194,0.947,0.874,0.0,2.692,w[10],GCM,38,Countries
2195,5.732,0.671,4.454,7.039,sigma,GCM,38,Countries
2196,3.282,1.694,0.0,5.958,c,GCM,39,Countries
2197,2.678,1.288,0.305,5.16,w[1],GCM,39,Countries
2198,0.272,0.414,-0.0,1.067,w[2],GCM,39,Countries
2199,0.544,0.602,0.0,1.771,w[3],GCM,39,Countries
2200,0.615,0.659,0.0,1.936,w[4],GCM,39,Countries
2201,0.789,0.715,-0.0,2.223,w[5],GCM,39,Countries
2202,1.056,0.936,0.0,2.961,w[6],GCM,39,Countries
2203,0.902,0.843,0.0,2.624,w[7],GCM,39,Countries
2204,0.888,0.867,-0.0,2.661,w[8],GCM,39,Countries
2205,0.76,0.746,-0.0,2.3,w[9],GCM,39,Countries
2206,1.518,1.171,-0.0,3.782,w[10],GCM,39,Countries
2207,5.614,0.838,4.086,7.286,sigma,GCM,39,Countries
2208,15.507,5.852,6.686,26.877,c,GCM,40,Countries
2209,1.156,0.435,0.408,2.035,w[1],GCM,40,Countries
2210,0.279,0.279,0.0,0.789,w[2],GCM,40,Countries
2211,0.724,0.489,0.0,1.689,w[3],GCM,40,Countries
2212,0.533,0.471,0.001,1.44,w[4],GCM,40,Countries
2213,1.817,0.983,0.0,3.544,w[5],GCM,40,Countries
2214,0.756,0.585,0.001,1.852,w[6],GCM,40,Countries
2215,2.668,0.996,0.662,4.534,w[7],GCM,40,Countries
2216,1.209,0.783,0.001,2.611,w[8],GCM,40,Countries
2217,0.342,0.316,0.001,0.96,w[9],GCM,40,Countries
2218,0.535,0.472,0.0,1.427,w[10],GCM,40,Countries
2219,2.866,0.638,1.721,4.19,sigma,GCM,40,Countries
2220,5.704,3.124,0.549,10.884,c,GCM,41,Countries
2221,1.133,0.756,0.002,2.575,w[1],GCM,41,Countries
2222,1.051,0.832,0.002,2.742,w[2],GCM,41,Countries
2223,0.865,0.817,0.0,2.52,w[3],GCM,41,Countries
2224,1.018,0.908,0.001,2.87,w[4],GCM,41,Countries
2225,0.89,0.841,0.0,2.604,w[5],GCM,41,Countries
2226,0.678,0.661,0.001,2.0,w[6],GCM,41,Countries
2227,1.519,1.172,0.001,3.774,w[7],GCM,41,Countries
2228,1.168,0.96,0.0,3.042,w[8],GCM,41,Countries
2229,0.533,0.567,0.0,1.69,w[9],GCM,41,Countries
2230,1.176,0.985,0.0,3.124,w[10],GCM,41,Countries
2231,5.962,0.802,4.495,7.56,sigma,GCM,41,Countries
2232,3.883,2.339,0.0,7.941,c,GCM,42,Countries
2233,1.399,1.008,0.0,3.34,w[1],GCM,42,Countries
2234,0.462,0.601,-0.0,1.678,w[2],GCM,42,Countries
2235,0.609,0.655,0.0,1.961,w[3],GCM,42,Countries
2236,0.888,0.875,0.0,2.646,w[4],GCM,42,Countries
2237,1.041,0.933,-0.0,2.946,w[5],GCM,42,Countries
2238,1.226,1.061,0.0,3.353,w[6],GCM,42,Countries
2239,0.935,0.886,0.0,2.746,w[7],GCM,42,Countries
2240,1.236,1.066,-0.0,3.351,w[8],GCM,42,Countries
2241,1.077,0.921,0.0,2.908,w[9],GCM,42,Countries
2242,1.14,1.01,-0.0,3.194,w[10],GCM,42,Countries
2243,6.292,0.802,4.783,7.903,sigma,GCM,42,Countries
2244,6.657,6.292,0.0,18.08,c,GCM,43,Countries
2245,0.661,0.563,0.0,1.794,w[1],GCM,43,Countries
2246,0.64,0.706,0.0,2.084,w[2],GCM,43,Countries
2247,1.451,0.987,0.0,3.349,w[3],GCM,43,Countries
2248,0.921,0.924,0.0,2.801,w[4],GCM,43,Countries
2249,1.273,1.095,-0.0,3.446,w[5],GCM,43,Countries
2250,0.661,0.663,0.001,2.008,w[6],GCM,43,Countries
2251,1.97,1.341,0.001,4.411,w[7],GCM,43,Countries
