,mean,sd,hdi_025,hdi_975,paramter,model,ID_ind,domain
1708,-44.311,28.918,-102.166,10.973,w[12],CAM,14,Food
1709,-22.062,29.142,-82.937,30.703,w[13],CAM,14,Food
1710,4.803,30.328,-49.664,68.012,w[14],CAM,14,Food
1711,4.982,3.116,0.002,10.618,sigma,CAM,14,Food
1712,30.268,5.107,19.394,38.251,w[0],CAM,15,Food
1713,-12.31,12.774,-37.468,12.926,w[1],CAM,15,Food
1714,25.525,16.534,-7.292,57.245,w[2],CAM,15,Food
1715,-18.388,15.492,-48.298,13.015,w[3],CAM,15,Food
1716,36.733,17.213,1.98,70.036,w[4],CAM,15,Food
1717,-28.748,22.447,-71.16,17.508,w[5],CAM,15,Food
1718,9.678,19.324,-29.553,45.148,w[6],CAM,15,Food
1719,21.131,22.001,-23.817,63.422,w[7],CAM,15,Food
1720,-16.124,29.891,-72.916,42.452,w[8],CAM,15,Food
1721,-20.991,28.854,-74.582,37.978,w[9],CAM,15,Food
1722,1.502,30.831,-58.614,61.243,w[10],CAM,15,Food
1723,-9.373,26.02,-59.426,41.619,w[11],CAM,15,Food
1724,29.984,27.574,-26.257,81.008,w[12],CAM,15,Food
1725,-11.368,26.11,-63.803,39.096,w[13],CAM,15,Food
1726,-20.751,25.372,-71.499,27.186,w[14],CAM,15,Food
1727,21.57,6.612,7.354,33.638,sigma,CAM,15,Food
1728,34.837,4.47,25.905,43.234,w[0],CAM,16,Food
1729,-11.571,12.261,-37.747,11.207,w[1],CAM,16,Food
1730,1.986,14.89,-26.551,31.42,w[2],CAM,16,Food
1731,12.381,13.703,-15.76,38.471,w[3],CAM,16,Food
1732,-13.44,17.531,-47.684,22.763,w[4],CAM,16,Food
1733,10.338,22.081,-33.405,52.601,w[5],CAM,16,Food
1734,-2.529,19.871,-41.027,36.693,w[6],CAM,16,Food
1735,-6.339,24.161,-53.603,40.803,w[7],CAM,16,Food
1736,-2.133,25.752,-52.407,47.056,w[8],CAM,16,Food
1737,-8.581,26.652,-59.86,44.755,w[9],CAM,16,Food
1738,13.222,27.102,-40.585,65.39,w[10],CAM,16,Food
1739,7.336,21.958,-34.398,52.007,w[11],CAM,16,Food
1740,19.727,24.37,-28.741,65.659,w[12],CAM,16,Food
1741,21.804,25.377,-27.607,72.242,w[13],CAM,16,Food
1742,-10.18,24.523,-54.572,40.955,w[14],CAM,16,Food
1743,23.157,4.452,14.657,32.026,sigma,CAM,16,Food
1744,17.741,2.088,13.586,20.923,w[0],CAM,17,Food
1745,-19.188,4.229,-27.143,-10.236,w[1],CAM,17,Food
1746,17.643,7.053,3.373,31.305,w[2],CAM,17,Food
1747,-74.155,8.792,-92.578,-59.266,w[3],CAM,17,Food
1748,-25.467,6.503,-37.553,-11.191,w[4],CAM,17,Food
1749,14.808,8.435,-1.735,31.692,w[5],CAM,17,Food
1750,10.604,10.152,-10.329,29.282,w[6],CAM,17,Food
1751,30.069,11.861,5.975,52.209,w[7],CAM,17,Food
1752,17.674,15.561,-12.284,47.921,w[8],CAM,17,Food
1753,14.54,17.128,-19.85,45.861,w[9],CAM,17,Food
1754,0.352,16.068,-29.067,33.672,w[10],CAM,17,Food
1755,-1.679,16.675,-34.305,31.053,w[11],CAM,17,Food
1756,-0.634,20.115,-38.754,40.059,w[12],CAM,17,Food
1757,-19.356,19.387,-58.873,17.357,w[13],CAM,17,Food
1758,4.955,19.195,-32.211,41.823,w[14],CAM,17,Food
1759,4.763,2.357,0.036,8.87,sigma,CAM,17,Food
1760,36.992,3.338,29.743,42.85,w[0],CAM,18,Food
1761,-28.179,9.595,-47.536,-8.761,w[1],CAM,18,Food
1762,-14.889,14.167,-40.465,13.231,w[2],CAM,18,Food
1763,-27.053,12.747,-52.189,-2.18,w[3],CAM,18,Food
1764,12.292,14.87,-17.988,41.02,w[4],CAM,18,Food
1765,40.625,19.972,1.511,78.192,w[5],CAM,18,Food
1766,-2.752,17.861,-37.706,32.488,w[6],CAM,18,Food
1767,5.277,22.014,-37.722,47.117,w[7],CAM,18,Food
1768,14.163,31.68,-47.228,76.578,w[8],CAM,18,Food
1769,-0.465,28.381,-56.072,53.112,w[9],CAM,18,Food
1770,45.068,26.672,-6.485,97.732,w[10],CAM,18,Food
1771,-25.318,25.764,-77.005,23.322,w[11],CAM,18,Food
1772,27.39,30.318,-35.328,83.679,w[12],CAM,18,Food
1773,26.742,23.211,-17.651,73.684,w[13],CAM,18,Food
1774,-8.837,26.07,-60.444,41.097,w[14],CAM,18,Food
1775,16.849,6.122,3.776,27.856,sigma,CAM,18,Food
1776,43.434,2.77,37.55,48.438,w[0],CAM,19,Food
1777,-2.745,9.211,-21.066,15.793,w[1],CAM,19,Food
1778,-10.721,11.327,-33.182,10.832,w[2],CAM,19,Food
1779,-19.119,11.824,-42.641,4.104,w[3],CAM,19,Food
1780,6.345,13.301,-20.278,32.728,w[4],CAM,19,Food
1781,6.651,17.225,-28.293,39.221,w[5],CAM,19,Food
1782,-10.963,16.689,-43.201,21.252,w[6],CAM,19,Food
1783,17.189,20.289,-24.492,55.585,w[7],CAM,19,Food
1784,8.334,20.938,-31.518,50.071,w[8],CAM,19,Food
1785,9.856,22.684,-32.504,54.459,w[9],CAM,19,Food
1786,-4.092,22.738,-48.206,39.232,w[10],CAM,19,Food
1787,-19.747,21.084,-58.232,22.989,w[11],CAM,19,Food
1788,-6.603,25.193,-57.389,40.979,w[12],CAM,19,Food
1789,8.142,23.113,-36.413,53.796,w[13],CAM,19,Food
1790,-1.895,21.75,-44.685,41.06,w[14],CAM,19,Food
1791,17.618,3.194,11.408,23.921,sigma,CAM,19,Food
1792,19.372,5.69,7.702,28.328,w[0],CAM,20,Food
1793,-43.748,11.672,-66.11,-20.345,w[1],CAM,20,Food
1794,-27.207,19.696,-63.361,11.731,w[2],CAM,20,Food
1795,-61.32,17.155,-97.052,-28.629,w[3],CAM,20,Food
1796,-35.663,16.005,-65.535,-3.248,w[4],CAM,20,Food
1797,12.677,23.583,-31.484,60.649,w[5],CAM,20,Food
1798,-3.847,23.743,-49.782,42.579,w[6],CAM,20,Food
1799,34.747,24.442,-12.81,81.308,w[7],CAM,20,Food
1800,-16.077,43.389,-100.362,63.953,w[8],CAM,20,Food
1801,30.267,41.96,-52.579,109.831,w[9],CAM,20,Food
1802,-6.291,36.209,-73.642,66.671,w[10],CAM,20,Food
1803,15.886,34.691,-52.252,81.738,w[11],CAM,20,Food
1804,-32.915,35.86,-103.876,35.979,w[12],CAM,20,Food
1805,-26.816,36.494,-97.043,46.666,w[13],CAM,20,Food
1806,16.522,36.923,-54.923,88.605,w[14],CAM,20,Food
1807,13.028,5.397,2.018,23.139,sigma,CAM,20,Food
1808,54.953,1.857,51.432,58.795,w[0],CAM,21,Food
1809,-14.852,6.422,-27.255,-2.215,w[1],CAM,21,Food
1810,-7.953,12.121,-29.306,16.476,w[2],CAM,21,Food
1811,13.976,8.493,-2.529,31.14,w[3],CAM,21,Food
1812,-1.627,9.533,-20.666,16.778,w[4],CAM,21,Food
1813,-6.841,14.155,-34.844,19.458,w[5],CAM,21,Food
1814,16.055,14.736,-11.903,45.239,w[6],CAM,21,Food
1815,-13.924,19.496,-49.956,26.053,w[7],CAM,21,Food
1816,15.935,32.171,-44.83,77.542,w[8],CAM,21,Food
1817,9.853,27.017,-43.491,61.473,w[9],CAM,21,Food
1818,11.05,26.503,-42.305,60.666,w[10],CAM,21,Food
1819,-24.256,23.728,-69.708,20.677,w[11],CAM,21,Food
1820,6.316,30.008,-50.375,66.549,w[12],CAM,21,Food
1821,-6.743,25.494,-55.275,44.83,w[13],CAM,21,Food
1822,9.862,24.152,-37.126,57.553,w[14],CAM,21,Food
1823,11.109,3.66,3.535,18.033,sigma,CAM,21,Food
1824,29.794,2.178,25.327,34.031,w[0],CAM,22,Food
1825,-1.252,6.504,-14.115,11.286,w[1],CAM,22,Food
1826,-1.322,8.949,-18.68,16.394,w[2],CAM,22,Food
1827,5.704,8.429,-11.188,22.135,w[3],CAM,22,Food
1828,5.253,10.551,-16.892,25.039,w[4],CAM,22,Food
1829,-7.98,13.957,-34.66,20.248,w[5],CAM,22,Food
1830,5.578,14.129,-21.985,32.475,w[6],CAM,22,Food
1831,-16.719,17.165,-48.81,18.414,w[7],CAM,22,Food
1832,-7.954,18.319,-43.669,26.959,w[8],CAM,22,Food
1833,-4.271,18.411,-40.425,30.919,w[9],CAM,22,Food
1834,-2.872,21.36,-44.527,39.177,w[10],CAM,22,Food
1835,9.183,17.802,-27.1,42.336,w[11],CAM,22,Food
1836,15.832,21.467,-25.53,58.253,w[12],CAM,22,Food
1837,8.428,22.1,-33.135,52.985,w[13],CAM,22,Food
1838,13.104,20.865,-26.6,55.326,w[14],CAM,22,Food
1839,12.552,2.819,6.444,17.71,sigma,CAM,22,Food
1840,22.217,3.58,14.799,27.391,w[0],CAM,23,Food
1841,-5.277,7.595,-21.37,10.045,w[1],CAM,23,Food
1842,19.318,10.665,-2.553,40.431,w[2],CAM,23,Food
1843,-49.96,10.747,-73.099,-30.032,w[3],CAM,23,Food
1844,5.247,12.021,-20.846,26.755,w[4],CAM,23,Food
1845,3.652,16.246,-28.789,34.747,w[5],CAM,23,Food
1846,32.267,15.839,0.92,61.638,w[6],CAM,23,Food
1847,12.815,19.346,-25.397,50.107,w[7],CAM,23,Food
1848,40.39,21.794,-2.15,82.134,w[8],CAM,23,Food
1849,-25.289,20.507,-64.955,13.904,w[9],CAM,23,Food
1850,28.984,22.1,-16.652,70.388,w[10],CAM,23,Food
1851,-9.861,21.644,-50.641,33.355,w[11],CAM,23,Food
1852,32.881,24.135,-12.941,81.674,w[12],CAM,23,Food
1853,52.047,21.684,7.425,93.82,w[13],CAM,23,Food
1854,5.876,23.426,-40.272,51.429,w[14],CAM,23,Food
1855,11.438,5.238,0.0,19.757,sigma,CAM,23,Food
1856,19.741,1.555,16.619,22.195,w[0],CAM,24,Food
1857,-33.075,4.212,-41.904,-25.197,w[1],CAM,24,Food
1858,-1.441,6.155,-13.151,10.661,w[2],CAM,24,Food
1859,-38.849,5.754,-51.874,-28.94,w[3],CAM,24,Food
1860,7.548,5.896,-3.362,20.389,w[4],CAM,24,Food
1861,24.529,8.686,7.724,41.877,w[5],CAM,24,Food
1862,18.865,9.238,-0.94,35.413,w[6],CAM,24,Food
1863,11.816,11.229,-11.005,32.808,w[7],CAM,24,Food
1864,-3.639,16.641,-35.446,27.856,w[8],CAM,24,Food
1865,-2.94,15.47,-30.872,27.838,w[9],CAM,24,Food
1866,-9.153,15.451,-39.235,20.579,w[10],CAM,24,Food
1867,12.991,15.505,-17.073,43.155,w[11],CAM,24,Food
1868,8.096,18.798,-29.094,44.946,w[12],CAM,24,Food
1869,-0.512,17.472,-35.784,32.092,w[13],CAM,24,Food
1870,-1.244,16.069,-32.61,30.008,w[14],CAM,24,Food
1871,5.236,2.732,0.001,9.95,sigma,CAM,24,Food
1872,37.422,1.347,34.691,39.718,w[0],CAM,25,Food
1873,-64.85,4.144,-73.495,-56.98,w[1],CAM,25,Food
1874,-39.703,7.708,-53.077,-23.224,w[2],CAM,25,Food
1875,9.215,5.572,-2.144,20.023,w[3],CAM,25,Food
1876,-18.406,6.074,-30.253,-6.244,w[4],CAM,25,Food
1877,-37.421,10.114,-56.39,-16.895,w[5],CAM,25,Food
1878,-38.8,11.762,-61.142,-15.401,w[6],CAM,25,Food
1879,35.614,14.311,6.804,62.678,w[7],CAM,25,Food
1880,12.466,23.084,-34.659,53.953,w[8],CAM,25,Food
1881,21.99,20.291,-16.175,62.52,w[9],CAM,25,Food
1882,-2.656,16.317,-34.198,29.837,w[10],CAM,25,Food
1883,17.707,18.485,-19.869,52.006,w[11],CAM,25,Food
1884,-33.893,20.454,-75.031,4.664,w[12],CAM,25,Food
1885,-4.085,19.525,-41.179,35.656,w[13],CAM,25,Food
1886,22.342,19.517,-14.581,61.047,w[14],CAM,25,Food
1887,3.968,3.005,0.0,9.565,sigma,CAM,25,Food
1888,19.841,1.926,16.091,22.881,w[0],CAM,26,Food
1889,-20.284,3.58,-27.282,-13.159,w[1],CAM,26,Food
1890,-33.099,8.556,-50.53,-16.998,w[2],CAM,26,Food
1891,-51.162,8.931,-69.765,-36.736,w[3],CAM,26,Food
1892,-42.786,6.948,-57.257,-29.53,w[4],CAM,26,Food
1893,-40.851,7.777,-55.163,-24.397,w[5],CAM,26,Food
1894,-16.07,11.116,-37.38,5.983,w[6],CAM,26,Food
1895,45.022,12.79,20.572,70.427,w[7],CAM,26,Food
1896,7.357,21.174,-32.75,47.658,w[8],CAM,26,Food
1897,9.359,18.328,-26.412,43.834,w[9],CAM,26,Food
1898,-11.473,15.146,-40.72,18.348,w[10],CAM,26,Food
1899,-6.782,17.628,-41.986,26.197,w[11],CAM,26,Food
1900,-45.867,21.561,-89.717,-5.04,w[12],CAM,26,Food
1901,-32.399,20.271,-72.385,7.503,w[13],CAM,26,Food
1902,0.297,20.004,-39.002,39.069,w[14],CAM,26,Food
1903,3.102,2.381,0.001,7.501,sigma,CAM,26,Food
1904,37.831,3.123,31.414,43.771,w[0],CAM,27,Food
1905,-7.936,9.632,-26.953,11.51,w[1],CAM,27,Food
1906,13.075,13.926,-14.727,38.573,w[2],CAM,27,Food
1907,-19.448,11.653,-42.552,4.318,w[3],CAM,27,Food
1908,-11.285,13.756,-37.953,16.636,w[4],CAM,27,Food
1909,26.062,18.78,-10.349,63.165,w[5],CAM,27,Food
1910,12.593,18.677,-23.059,49.32,w[6],CAM,27,Food
1911,-11.693,20.376,-52.026,27.771,w[7],CAM,27,Food
1912,-12.989,26.759,-62.324,39.554,w[8],CAM,27,Food
1913,-1.12,27.839,-53.983,52.835,w[9],CAM,27,Food
1914,-35.086,26.772,-84.636,19.966,w[10],CAM,27,Food
1915,0.88,22.245,-42.767,43.77,w[11],CAM,27,Food
1916,-23.622,28.428,-76.553,33.231,w[12],CAM,27,Food
1917,-10.415,25.922,-61.242,39.949,w[13],CAM,27,Food
1918,-1.016,24.397,-48.978,47.217,w[14],CAM,27,Food
1919,17.485,5.033,7.423,27.457,sigma,CAM,27,Food
1920,20.814,3.995,12.849,26.743,w[0],CAM,28,Food
1921,-64.761,11.685,-89.079,-45.374,w[1],CAM,28,Food
1922,14.055,11.403,-7.807,35.343,w[2],CAM,28,Food
1923,-10.473,7.343,-24.651,5.58,w[3],CAM,28,Food
1924,-0.42,10.073,-20.627,19.313,w[4],CAM,28,Food
1925,3.07,14.802,-27.351,31.407,w[5],CAM,28,Food
1926,29.896,16.759,-5.786,60.69,w[6],CAM,28,Food
1927,19.757,17.505,-15.026,53.173,w[7],CAM,28,Food
1928,-2.11,29.448,-56.451,54.318,w[8],CAM,28,Food
1929,-3.999,23.109,-47.356,40.768,w[9],CAM,28,Food
1930,-12.786,25.868,-64.406,34.866,w[10],CAM,28,Food
1931,31.729,24.073,-13.2,79.679,w[11],CAM,28,Food
1932,-0.747,25.895,-52.077,49.031,w[12],CAM,28,Food
1933,10.031,27.759,-45.748,63.04,w[13],CAM,28,Food
1934,19.534,24.795,-27.244,69.053,w[14],CAM,28,Food
1935,8.778,4.348,0.011,16.287,sigma,CAM,28,Food
1936,40.364,1.757,36.585,43.603,w[0],CAM,29,Food
1937,-51.954,6.04,-63.771,-39.692,w[1],CAM,29,Food
1938,-6.883,8.515,-22.847,10.341,w[2],CAM,29,Food
1939,-42.663,7.697,-56.19,-25.704,w[3],CAM,29,Food
1940,-22.042,8.818,-38.834,-3.75,w[4],CAM,29,Food
1941,-1.571,13.565,-29.608,23.733,w[5],CAM,29,Food
1942,-4.874,14.058,-32.398,22.433,w[6],CAM,29,Food
1943,-24.237,16.053,-53.404,8.682,w[7],CAM,29,Food
1944,11.918,18.962,-24.034,49.732,w[8],CAM,29,Food
1945,9.352,20.176,-29.762,48.695,w[9],CAM,29,Food
1946,26.958,20.93,-11.635,69.288,w[10],CAM,29,Food
1947,-32.245,19.311,-69.225,5.923,w[11],CAM,29,Food
1948,37.331,22.646,-6.258,82.313,w[12],CAM,29,Food
1949,17.594,21.264,-22.254,60.801,w[13],CAM,29,Food
1950,1.378,20.873,-36.779,44.36,w[14],CAM,29,Food
1951,9.776,3.959,1.516,17.036,sigma,CAM,29,Food
1952,17.558,5.096,7.458,25.021,w[0],CAM,30,Food
1953,-40.966,13.912,-69.628,-17.781,w[1],CAM,30,Food
1954,16.508,14.175,-10.707,42.894,w[2],CAM,30,Food
1955,-13.695,10.301,-34.57,6.871,w[3],CAM,30,Food
1956,25.251,11.642,0.936,47.746,w[4],CAM,30,Food
1957,-8.485,18.767,-45.579,27.181,w[5],CAM,30,Food
1958,14.852,17.254,-20.834,47.011,w[6],CAM,30,Food
1959,13.891,21.018,-28.728,53.563,w[7],CAM,30,Food
1960,29.414,32.363,-33.093,89.774,w[8],CAM,30,Food
1961,-26.365,25.476,-73.677,24.158,w[9],CAM,30,Food
1962,14.491,28.485,-43.832,66.603,w[10],CAM,30,Food
1963,-25.861,24.336,-73.467,20.881,w[11],CAM,30,Food
1964,12.736,28.723,-44.489,68.481,w[12],CAM,30,Food
1965,37.76,26.602,-13.216,91.084,w[13],CAM,30,Food
1966,3.28,26.675,-47.518,57.288,w[14],CAM,30,Food
1967,13.446,5.955,1.0,23.853,sigma,CAM,30,Food
1968,24.124,3.504,16.683,29.284,w[0],CAM,31,Food
1969,-46.922,9.896,-67.508,-29.79,w[1],CAM,31,Food
1970,-11.823,11.287,-32.708,9.787,w[2],CAM,31,Food
1971,-15.255,8.944,-33.151,3.027,w[3],CAM,31,Food
1972,12.382,10.169,-7.965,32.955,w[4],CAM,31,Food
1973,-36.228,15.059,-64.828,-6.843,w[5],CAM,31,Food
1974,19.982,15.845,-12.091,49.9,w[6],CAM,31,Food
1975,43.055,19.513,3.806,79.962,w[7],CAM,31,Food
1976,12.794,29.738,-46.54,67.799,w[8],CAM,31,Food
1977,14.653,25.706,-32.749,65.914,w[9],CAM,31,Food
1978,16.172,24.178,-32.196,60.907,w[10],CAM,31,Food
1979,-11.671,24.733,-60.256,35.918,w[11],CAM,31,Food
1980,6.374,25.706,-43.634,57.36,w[12],CAM,31,Food
1981,-1.183,26.196,-52.531,49.68,w[13],CAM,31,Food
1982,6.493,24.585,-41.088,54.881,w[14],CAM,31,Food
1983,10.582,4.692,1.5,19.785,sigma,CAM,31,Food
1984,28.69,1.928,24.571,32.299,w[0],CAM,32,Food
1985,-2.871,6.001,-15.105,8.947,w[1],CAM,32,Food
1986,2.962,8.19,-13.279,18.614,w[2],CAM,32,Food
1987,-11.799,7.823,-27.177,3.927,w[3],CAM,32,Food
1988,-5.75,9.421,-24.136,13.688,w[4],CAM,32,Food
1989,-12.885,12.7,-37.576,12.522,w[5],CAM,32,Food
1990,-0.046,12.859,-24.815,25.623,w[6],CAM,32,Food
1991,6.369,15.398,-25.149,34.491,w[7],CAM,32,Food
1992,-7.128,17.549,-39.517,28.482,w[8],CAM,32,Food
1993,-10.4,18.454,-46.332,25.228,w[9],CAM,32,Food
1994,-11.904,20.384,-52.439,26.396,w[10],CAM,32,Food
1995,-6.688,16.776,-38.542,26.417,w[11],CAM,32,Food
1996,15.508,22.175,-26.658,59.772,w[12],CAM,32,Food
1997,-12.744,20.959,-52.437,28.534,w[13],CAM,32,Food
1998,-12.214,19.487,-52.847,23.095,w[14],CAM,32,Food
1999,11.056,3.227,4.337,17.25,sigma,CAM,32,Food
2000,30.016,2.854,24.085,35.236,w[0],CAM,33,Food
2001,0.475,7.871,-15.301,16.341,w[1],CAM,33,Food
2002,7.589,10.578,-13.658,28.018,w[2],CAM,33,Food
2003,-17.861,10.032,-38.461,1.909,w[3],CAM,33,Food
2004,-7.747,10.989,-29.915,14.022,w[4],CAM,33,Food
2005,-9.703,15.33,-38.554,21.363,w[5],CAM,33,Food
2006,-6.988,16.231,-36.57,25.524,w[6],CAM,33,Food
2007,-14.122,17.968,-49.054,20.866,w[7],CAM,33,Food
2008,-1.128,19.809,-38.545,38.141,w[8],CAM,33,Food
2009,30.069,21.396,-10.483,72.874,w[9],CAM,33,Food
2010,3.896,21.877,-38.709,45.94,w[10],CAM,33,Food
2011,-22.382,20.059,-61.871,16.335,w[11],CAM,33,Food
2012,1.409,24.396,-47.637,47.841,w[12],CAM,33,Food
2013,-24.216,23.701,-68.966,24.098,w[13],CAM,33,Food
2014,18.357,21.685,-24.176,60.333,w[14],CAM,33,Food
2015,13.682,4.681,4.093,22.942,sigma,CAM,33,Food
2016,33.669,1.234,31.141,36.065,w[0],CAM,34,Food
2017,-5.964,4.26,-15.121,2.038,w[1],CAM,34,Food
2018,17.576,6.529,4.478,29.934,w[2],CAM,34,Food
2019,3.896,5.841,-8.238,15.17,w[3],CAM,34,Food
2020,-5.158,6.878,-18.602,8.873,w[4],CAM,34,Food
2021,-8.707,10.007,-27.86,11.367,w[5],CAM,34,Food
2022,-3.299,10.702,-22.938,19.061,w[6],CAM,34,Food
2023,-20.82,12.963,-45.691,5.351,w[7],CAM,34,Food
2024,-1.815,14.83,-29.403,28.409,w[8],CAM,34,Food
2025,6.985,15.978,-23.447,38.467,w[9],CAM,34,Food
2026,-3.076,17.68,-35.534,32.981,w[10],CAM,34,Food
2027,-4.143,15.167,-33.693,25.206,w[11],CAM,34,Food
2028,19.032,19.53,-18.51,57.33,w[12],CAM,34,Food
2029,-18.184,19.204,-54.337,21.239,w[13],CAM,34,Food
2030,13.583,17.348,-20.331,47.386,w[14],CAM,34,Food
2031,7.905,2.984,1.989,13.563,sigma,CAM,34,Food
2032,35.078,1.236,32.593,37.315,w[0],CAM,35,Food
2033,-45.075,4.446,-53.517,-35.75,w[1],CAM,35,Food
2034,1.202,8.14,-14.329,16.346,w[2],CAM,35,Food
2035,-15.371,5.639,-26.727,-3.938,w[3],CAM,35,Food
2036,14.728,6.935,1.228,28.299,w[4],CAM,35,Food
2037,-0.131,10.535,-20.702,19.885,w[5],CAM,35,Food
2038,22.648,11.597,1.51,45.752,w[6],CAM,35,Food
2039,-8.495,13.718,-35.127,18.666,w[7],CAM,35,Food
2040,-9.387,23.224,-54.289,33.903,w[8],CAM,35,Food
2041,-13.051,19.552,-50.018,24.845,w[9],CAM,35,Food
2042,-13.951,19.434,-51.837,23.37,w[10],CAM,35,Food
2043,15.739,18.483,-20.448,50.435,w[11],CAM,35,Food
2044,11.889,22.495,-32.029,55.604,w[12],CAM,35,Food
2045,0.482,22.112,-43.906,42.917,w[13],CAM,35,Food
2046,5.882,19.631,-32.837,42.953,w[14],CAM,35,Food
2047,6.82,3.698,0.002,13.226,sigma,CAM,35,Food
2048,26.921,3.007,20.779,31.529,w[0],CAM,36,Food
2049,-43.463,8.364,-60.344,-27.291,w[1],CAM,36,Food
2050,26.313,10.799,4.756,47.604,w[2],CAM,36,Food
2051,-50.66,7.579,-65.879,-34.641,w[3],CAM,36,Food
2052,-52.74,9.575,-71.265,-32.493,w[4],CAM,36,Food
2053,-5.044,13.795,-31.895,23.32,w[5],CAM,36,Food
2054,13.593,15.686,-18.08,43.712,w[6],CAM,36,Food
2055,-2.527,16.557,-35.091,30.273,w[7],CAM,36,Food
2056,-26.954,23.904,-69.072,21.626,w[8],CAM,36,Food
2057,12.88,24.888,-36.835,58.777,w[9],CAM,36,Food
2058,5.873,24.419,-41.179,53.232,w[10],CAM,36,Food
2059,20.635,23.111,-22.347,67.404,w[11],CAM,36,Food
2060,0.918,24.442,-47.004,48.753,w[12],CAM,36,Food
2061,-8.767,26.638,-61.286,43.75,w[13],CAM,36,Food
2062,16.425,24.695,-30.62,66.036,w[14],CAM,36,Food
2063,8.522,4.414,0.005,16.159,sigma,CAM,36,Food
2064,39.568,2.739,33.89,44.896,w[0],CAM,37,Food
2065,-13.531,8.806,-31.289,3.793,w[1],CAM,37,Food
2066,-6.304,12.169,-30.235,17.112,w[2],CAM,37,Food
2067,-7.983,10.746,-30.535,12.156,w[3],CAM,37,Food
2068,-3.761,13.11,-30.24,21.282,w[4],CAM,37,Food
2069,34.948,17.358,1.036,67.846,w[5],CAM,37,Food
2070,6.455,17.079,-27.0,39.634,w[6],CAM,37,Food
2071,-25.578,20.899,-65.657,14.932,w[7],CAM,37,Food
2072,5.799,26.454,-44.07,57.886,w[8],CAM,37,Food
2073,-15.913,25.108,-64.681,33.692,w[9],CAM,37,Food
2074,18.4,25.106,-30.67,66.857,w[10],CAM,37,Food
2075,-13.199,22.443,-56.975,31.096,w[11],CAM,37,Food
2076,28.17,26.646,-23.941,79.7,w[12],CAM,37,Food
2077,24.613,23.007,-21.663,68.888,w[13],CAM,37,Food
2078,-14.414,22.837,-59.117,30.093,w[14],CAM,37,Food
2079,16.239,4.746,5.903,24.844,sigma,CAM,37,Food
2080,31.686,1.039,29.589,33.738,w[0],CAM,38,Food
2081,1.879,3.931,-6.246,8.973,w[1],CAM,38,Food
2082,12.206,6.547,-0.23,24.949,w[2],CAM,38,Food
2083,6.505,5.128,-4.175,16.528,w[3],CAM,38,Food
2084,-19.541,6.318,-32.284,-7.561,w[4],CAM,38,Food
2085,-1.356,9.233,-20.015,15.701,w[5],CAM,38,Food
2086,-18.14,10.324,-38.048,2.137,w[6],CAM,38,Food
2087,6.686,12.217,-16.986,30.736,w[7],CAM,38,Food
2088,-3.012,15.681,-32.971,27.306,w[8],CAM,38,Food
2089,16.57,17.833,-18.509,49.778,w[9],CAM,38,Food
2090,15.616,17.67,-18.474,50.218,w[10],CAM,38,Food
2091,-7.528,14.745,-35.766,21.078,w[11],CAM,38,Food
2092,5.541,20.757,-35.401,45.981,w[12],CAM,38,Food
2093,-13.268,19.264,-50.795,25.137,w[13],CAM,38,Food
2094,-3.259,17.968,-38.194,31.626,w[14],CAM,38,Food
2095,6.718,2.657,1.438,11.671,sigma,CAM,38,Food
2096,27.571,2.131,23.216,31.169,w[0],CAM,39,Food
2097,-37.089,6.09,-49.482,-24.654,w[1],CAM,39,Food
2098,-5.689,10.734,-24.442,16.409,w[2],CAM,39,Food
2099,-19.996,7.469,-35.244,-5.053,w[3],CAM,39,Food
2100,11.56,8.664,-6.102,28.238,w[4],CAM,39,Food
2101,23.178,13.761,-4.75,48.405,w[5],CAM,39,Food
2102,25.374,14.218,-2.253,53.183,w[6],CAM,39,Food
2103,12.571,17.835,-21.323,49.008,w[7],CAM,39,Food
2104,34.399,30.354,-25.673,87.371,w[8],CAM,39,Food
2105,-8.004,23.994,-51.757,38.953,w[9],CAM,39,Food
2106,-9.905,23.545,-58.127,33.519,w[10],CAM,39,Food
2107,-1.442,21.847,-43.438,40.686,w[11],CAM,39,Food
2108,-15.419,26.92,-68.561,37.052,w[12],CAM,39,Food
2109,24.6,23.753,-19.939,73.444,w[13],CAM,39,Food
2110,21.42,24.383,-25.023,68.018,w[14],CAM,39,Food
2111,8.296,4.661,0.0,16.133,sigma,CAM,39,Food
2112,29.335,1.349,26.613,31.624,w[0],CAM,40,Food
2113,-42.805,4.275,-51.546,-34.348,w[1],CAM,40,Food
2114,-18.091,7.775,-31.533,-1.885,w[2],CAM,40,Food
2115,-41.811,5.715,-53.401,-30.538,w[3],CAM,40,Food
2116,-2.955,6.017,-13.8,10.06,w[4],CAM,40,Food
2117,-13.852,8.65,-30.603,2.751,w[5],CAM,40,Food
2118,11.561,10.825,-10.752,31.798,w[6],CAM,40,Food
2119,50.423,13.731,24.247,77.834,w[7],CAM,40,Food
2120,-1.655,22.526,-44.708,41.007,w[8],CAM,40,Food
2121,13.977,19.054,-22.955,50.452,w[9],CAM,40,Food
2122,-1.725,16.368,-32.691,30.729,w[10],CAM,40,Food
2123,22.373,18.501,-13.988,56.561,w[11],CAM,40,Food
2124,-15.492,20.058,-56.13,21.538,w[12],CAM,40,Food
2125,-16.283,20.459,-55.47,23.369,w[13],CAM,40,Food
