,mean,sd,hdi_025,hdi_975,paramter,model,ID_ind,domain
431,232.555,153.639,-0.0,493.852,sigma,RULEXJ,17,Mammals
432,0.143,0.162,0.0,0.486,alpha,RULEXJ,18,Mammals
433,852.965,454.226,-35.232,1671.262,w_CAM[0],RULEXJ,18,Mammals
434,-2282.997,1461.819,-4415.144,-80.564,w_CAM[1],RULEXJ,18,Mammals
435,490.813,1089.337,-1590.725,2763.643,w_CAM[2],RULEXJ,18,Mammals
436,-1055.594,1041.467,-3099.574,998.915,w_CAM[3],RULEXJ,18,Mammals
437,541.909,906.71,-1153.815,2292.821,w_CAM[4],RULEXJ,18,Mammals
438,1018.818,1035.691,-951.953,3092.885,w_CAM[5],RULEXJ,18,Mammals
439,219.95,864.909,-1465.365,1916.293,w_CAM[6],RULEXJ,18,Mammals
440,-197.983,903.345,-1965.192,1517.763,w_CAM[7],RULEXJ,18,Mammals
441,-153.885,928.03,-1922.942,1699.349,w_CAM[8],RULEXJ,18,Mammals
442,1241.234,945.013,-565.131,2921.75,w_CAM[9],RULEXJ,18,Mammals
443,-172.251,928.033,-2073.652,1576.202,w_CAM[10],RULEXJ,18,Mammals
444,27.381,20.004,5.488,63.081,c,RULEXJ,18,Mammals
445,0.529,0.331,0.016,1.161,w_GCM[1],RULEXJ,18,Mammals
446,0.717,0.831,0.001,2.435,w_GCM[2],RULEXJ,18,Mammals
447,0.407,0.291,0.007,0.968,w_GCM[3],RULEXJ,18,Mammals
448,0.876,0.924,0.0,2.776,w_GCM[4],RULEXJ,18,Mammals
449,0.795,0.618,0.001,2.009,w_GCM[5],RULEXJ,18,Mammals
450,0.549,0.777,0.0,2.274,w_GCM[6],RULEXJ,18,Mammals
451,2.18,1.092,0.027,4.056,w_GCM[7],RULEXJ,18,Mammals
452,1.632,0.956,0.029,3.422,w_GCM[8],RULEXJ,18,Mammals
453,1.332,0.632,0.161,2.566,w_GCM[9],RULEXJ,18,Mammals
454,0.973,0.837,0.0,2.659,w_GCM[10],RULEXJ,18,Mammals
455,424.795,135.707,155.156,691.587,sigma,RULEXJ,18,Mammals
456,0.007,0.054,-0.0,0.013,alpha,RULEXJ,19,Mammals
457,376.121,900.39,-1335.207,1981.926,w_CAM[0],RULEXJ,19,Mammals
458,-10127.082,8557.934,-26504.182,15.822,w_CAM[1],RULEXJ,19,Mammals
459,83.076,1381.337,-2686.901,2780.318,w_CAM[2],RULEXJ,19,Mammals
460,445.84,1787.083,-2910.85,4018.287,w_CAM[3],RULEXJ,19,Mammals
461,-1430.632,2925.56,-7182.452,3266.811,w_CAM[4],RULEXJ,19,Mammals
462,3707.729,2546.37,-205.979,9051.549,w_CAM[5],RULEXJ,19,Mammals
463,543.617,908.86,-1182.761,2319.413,w_CAM[6],RULEXJ,19,Mammals
464,91.467,1834.954,-3534.837,3429.941,w_CAM[7],RULEXJ,19,Mammals
465,-264.459,888.691,-1985.901,1406.013,w_CAM[8],RULEXJ,19,Mammals
466,1826.649,2527.143,-1961.794,6716.902,w_CAM[9],RULEXJ,19,Mammals
467,-361.29,826.259,-2017.38,1224.905,w_CAM[10],RULEXJ,19,Mammals
468,42.239,17.827,10.771,79.266,c,RULEXJ,19,Mammals
469,0.36,0.273,0.01,0.885,w_GCM[1],RULEXJ,19,Mammals
470,0.249,0.355,0.0,0.891,w_GCM[2],RULEXJ,19,Mammals
471,0.284,0.194,0.014,0.66,w_GCM[3],RULEXJ,19,Mammals
472,0.533,0.658,0.0,1.834,w_GCM[4],RULEXJ,19,Mammals
473,2.526,1.351,0.235,5.089,w_GCM[5],RULEXJ,19,Mammals
474,1.7,0.748,0.417,3.186,w_GCM[6],RULEXJ,19,Mammals
475,0.981,0.793,0.0,2.554,w_GCM[7],RULEXJ,19,Mammals
476,1.292,0.816,0.076,2.913,w_GCM[8],RULEXJ,19,Mammals
477,0.204,0.188,0.0,0.562,w_GCM[9],RULEXJ,19,Mammals
478,1.961,1.345,0.001,4.462,w_GCM[10],RULEXJ,19,Mammals
479,213.15,142.261,-0.0,457.757,sigma,RULEXJ,19,Mammals
480,0.048,0.072,0.0,0.194,alpha,RULEXJ,20,Mammals
481,-235.232,586.204,-1350.035,803.438,w_CAM[0],RULEXJ,20,Mammals
482,-2836.177,1802.248,-6724.77,202.118,w_CAM[1],RULEXJ,20,Mammals
483,294.055,989.925,-1596.946,2431.224,w_CAM[2],RULEXJ,20,Mammals
484,-1213.385,1064.75,-3344.257,889.972,w_CAM[3],RULEXJ,20,Mammals
485,183.585,1087.247,-2103.706,2190.111,w_CAM[4],RULEXJ,20,Mammals
486,-156.997,1023.665,-2248.096,1754.632,w_CAM[5],RULEXJ,20,Mammals
487,238.794,983.077,-1689.416,2132.914,w_CAM[6],RULEXJ,20,Mammals
488,-780.47,856.94,-2627.545,798.498,w_CAM[7],RULEXJ,20,Mammals
489,-169.556,881.899,-1916.068,1550.393,w_CAM[8],RULEXJ,20,Mammals
490,1831.398,1076.612,-210.505,4051.268,w_CAM[9],RULEXJ,20,Mammals
491,-324.206,813.118,-1877.738,1311.464,w_CAM[10],RULEXJ,20,Mammals
492,21.277,8.21,9.667,37.418,c,RULEXJ,20,Mammals
493,0.213,0.165,0.0,0.518,w_GCM[1],RULEXJ,20,Mammals
494,0.342,0.45,0.001,1.159,w_GCM[2],RULEXJ,20,Mammals
495,0.063,0.07,0.0,0.191,w_GCM[3],RULEXJ,20,Mammals
496,1.922,1.307,0.001,4.473,w_GCM[4],RULEXJ,20,Mammals
497,0.919,0.763,0.001,2.421,w_GCM[5],RULEXJ,20,Mammals
498,2.507,1.0,0.741,4.482,w_GCM[6],RULEXJ,20,Mammals
499,1.098,0.806,0.0,2.675,w_GCM[7],RULEXJ,20,Mammals
500,0.917,0.663,0.0,2.211,w_GCM[8],RULEXJ,20,Mammals
501,0.876,0.52,0.032,1.879,w_GCM[9],RULEXJ,20,Mammals
502,1.173,0.932,0.0,2.997,w_GCM[10],RULEXJ,20,Mammals
503,199.931,94.971,-0.0,355.852,sigma,RULEXJ,20,Mammals
504,0.076,0.152,0.0,0.404,alpha,RULEXJ,21,Mammals
505,835.942,518.985,-189.866,1867.437,w_CAM[0],RULEXJ,21,Mammals
506,-805.776,1451.499,-3525.081,2339.929,w_CAM[1],RULEXJ,21,Mammals
507,-3354.177,1146.923,-5687.163,-1243.261,w_CAM[2],RULEXJ,21,Mammals
508,-248.396,1162.907,-2650.193,1945.335,w_CAM[3],RULEXJ,21,Mammals
509,-478.244,1050.307,-2586.835,1514.385,w_CAM[4],RULEXJ,21,Mammals
510,658.967,1050.332,-1307.892,2807.969,w_CAM[5],RULEXJ,21,Mammals
511,181.245,906.097,-1595.71,1968.69,w_CAM[6],RULEXJ,21,Mammals
512,-301.894,1020.929,-2357.977,1695.916,w_CAM[7],RULEXJ,21,Mammals
513,-227.433,922.872,-2023.549,1578.034,w_CAM[8],RULEXJ,21,Mammals
514,827.683,1050.238,-1240.021,2879.65,w_CAM[9],RULEXJ,21,Mammals
515,-445.808,854.622,-2154.152,1210.423,w_CAM[10],RULEXJ,21,Mammals
516,21.385,10.836,3.207,42.445,c,RULEXJ,21,Mammals
517,0.317,0.414,0.0,1.114,w_GCM[1],RULEXJ,21,Mammals
518,1.77,1.1,0.024,3.815,w_GCM[2],RULEXJ,21,Mammals
519,0.304,0.302,0.001,0.864,w_GCM[3],RULEXJ,21,Mammals
520,1.212,1.014,0.0,3.258,w_GCM[4],RULEXJ,21,Mammals
521,1.219,0.913,0.01,3.01,w_GCM[5],RULEXJ,21,Mammals
522,0.95,0.632,0.003,2.164,w_GCM[6],RULEXJ,21,Mammals
523,1.768,1.116,0.001,3.816,w_GCM[7],RULEXJ,21,Mammals
524,0.591,0.546,0.0,1.715,w_GCM[8],RULEXJ,21,Mammals
525,0.367,0.373,0.0,1.083,w_GCM[9],RULEXJ,21,Mammals
526,1.627,1.165,0.001,3.842,w_GCM[10],RULEXJ,21,Mammals
527,569.831,180.789,217.331,935.984,sigma,RULEXJ,21,Mammals
528,0.057,0.112,0.0,0.273,alpha,RULEXJ,22,Mammals
529,566.155,555.114,-565.9,1610.469,w_CAM[0],RULEXJ,22,Mammals
530,-3033.191,2029.641,-7081.363,650.166,w_CAM[1],RULEXJ,22,Mammals
531,-594.716,1067.567,-2689.555,1568.102,w_CAM[2],RULEXJ,22,Mammals
532,-1078.679,1222.713,-3516.694,1341.938,w_CAM[3],RULEXJ,22,Mammals
533,950.929,1236.075,-1300.289,3616.914,w_CAM[4],RULEXJ,22,Mammals
534,99.728,1329.073,-2523.239,2642.268,w_CAM[5],RULEXJ,22,Mammals
535,1973.829,1319.767,-547.83,4549.656,w_CAM[6],RULEXJ,22,Mammals
536,-236.02,1145.113,-2588.06,1917.479,w_CAM[7],RULEXJ,22,Mammals
537,-243.032,1080.189,-2330.765,1921.962,w_CAM[8],RULEXJ,22,Mammals
538,86.622,1121.422,-2103.169,2243.237,w_CAM[9],RULEXJ,22,Mammals
539,-65.333,934.174,-1947.97,1715.685,w_CAM[10],RULEXJ,22,Mammals
540,37.574,20.925,10.347,77.102,c,RULEXJ,22,Mammals
541,0.26,0.254,0.0,0.734,w_GCM[1],RULEXJ,22,Mammals
542,1.073,1.023,0.0,3.208,w_GCM[2],RULEXJ,22,Mammals
543,0.19,0.212,0.0,0.553,w_GCM[3],RULEXJ,22,Mammals
544,0.71,0.812,0.0,2.352,w_GCM[4],RULEXJ,22,Mammals
545,0.587,0.602,0.0,1.816,w_GCM[5],RULEXJ,22,Mammals
546,1.855,1.149,0.031,4.067,w_GCM[6],RULEXJ,22,Mammals
547,1.111,0.865,0.0,2.77,w_GCM[7],RULEXJ,22,Mammals
548,0.976,0.767,0.0,2.489,w_GCM[8],RULEXJ,22,Mammals
549,1.822,0.883,0.298,3.588,w_GCM[9],RULEXJ,22,Mammals
550,1.4,1.192,0.0,3.813,w_GCM[10],RULEXJ,22,Mammals
551,314.593,161.369,-0.0,587.596,sigma,RULEXJ,22,Mammals
552,0.117,0.194,0.0,0.583,alpha,RULEXJ,23,Mammals
553,1207.084,395.93,418.223,1989.086,w_CAM[0],RULEXJ,23,Mammals
554,-1546.743,1499.314,-4471.861,1477.993,w_CAM[1],RULEXJ,23,Mammals
555,-1608.153,794.008,-3170.091,23.758,w_CAM[2],RULEXJ,23,Mammals
556,-117.639,913.765,-1866.794,1698.077,w_CAM[3],RULEXJ,23,Mammals
557,-1029.821,1094.942,-3339.524,909.954,w_CAM[4],RULEXJ,23,Mammals
558,565.633,1041.563,-1560.194,2554.771,w_CAM[5],RULEXJ,23,Mammals
559,349.924,874.221,-1370.478,2065.569,w_CAM[6],RULEXJ,23,Mammals
560,-871.883,1032.745,-2834.49,1138.134,w_CAM[7],RULEXJ,23,Mammals
561,-419.789,898.714,-2186.622,1350.128,w_CAM[8],RULEXJ,23,Mammals
562,822.59,972.244,-1037.621,2753.444,w_CAM[9],RULEXJ,23,Mammals
563,-100.795,862.259,-1766.363,1621.605,w_CAM[10],RULEXJ,23,Mammals
564,33.78,20.348,0.0,72.255,c,RULEXJ,23,Mammals
565,0.645,0.596,0.0,1.825,w_GCM[1],RULEXJ,23,Mammals
566,1.141,1.045,0.001,3.283,w_GCM[2],RULEXJ,23,Mammals
567,0.163,0.206,0.0,0.545,w_GCM[3],RULEXJ,23,Mammals
568,1.43,1.241,0.0,3.974,w_GCM[4],RULEXJ,23,Mammals
569,0.411,0.613,0.0,1.669,w_GCM[5],RULEXJ,23,Mammals
570,1.219,0.826,0.014,2.816,w_GCM[6],RULEXJ,23,Mammals
571,1.708,1.125,0.0,3.835,w_GCM[7],RULEXJ,23,Mammals
572,0.658,0.574,0.0,1.786,w_GCM[8],RULEXJ,23,Mammals
573,0.45,0.41,0.0,1.265,w_GCM[9],RULEXJ,23,Mammals
574,2.187,1.512,0.005,5.027,w_GCM[10],RULEXJ,23,Mammals
575,487.36,186.179,107.896,867.505,sigma,RULEXJ,23,Mammals
576,0.249,0.169,0.0,0.577,alpha,RULEXJ,24,Mammals
577,639.526,292.783,64.169,1214.709,w_CAM[0],RULEXJ,24,Mammals
578,-891.494,678.528,-2160.498,501.843,w_CAM[1],RULEXJ,24,Mammals
579,-1086.65,637.256,-2367.404,134.644,w_CAM[2],RULEXJ,24,Mammals
580,395.466,732.751,-1028.086,1894.23,w_CAM[3],RULEXJ,24,Mammals
581,292.784,646.26,-978.963,1560.743,w_CAM[4],RULEXJ,24,Mammals
582,687.933,704.495,-711.477,2064.674,w_CAM[5],RULEXJ,24,Mammals
583,952.974,793.395,-602.245,2509.6,w_CAM[6],RULEXJ,24,Mammals
584,-108.146,766.064,-1545.413,1459.303,w_CAM[7],RULEXJ,24,Mammals
585,143.859,832.483,-1475.205,1817.316,w_CAM[8],RULEXJ,24,Mammals
586,83.58,717.645,-1308.729,1520.549,w_CAM[9],RULEXJ,24,Mammals
587,-99.185,801.679,-1687.616,1454.433,w_CAM[10],RULEXJ,24,Mammals
588,13.188,7.095,3.531,26.992,c,RULEXJ,24,Mammals
589,0.483,0.454,0.0,1.36,w_GCM[1],RULEXJ,24,Mammals
590,0.95,0.976,0.0,2.967,w_GCM[2],RULEXJ,24,Mammals
591,0.159,0.231,0.0,0.582,w_GCM[3],RULEXJ,24,Mammals
592,0.524,0.646,0.0,1.855,w_GCM[4],RULEXJ,24,Mammals
593,0.981,0.961,0.0,3.029,w_GCM[5],RULEXJ,24,Mammals
594,2.493,1.317,0.21,4.959,w_GCM[6],RULEXJ,24,Mammals
595,1.331,1.018,0.0,3.292,w_GCM[7],RULEXJ,24,Mammals
596,0.753,0.692,0.0,2.136,w_GCM[8],RULEXJ,24,Mammals
597,1.344,0.801,0.087,2.897,w_GCM[9],RULEXJ,24,Mammals
598,0.963,0.968,0.0,3.026,w_GCM[10],RULEXJ,24,Mammals
599,473.513,99.357,277.417,671.478,sigma,RULEXJ,24,Mammals
600,0.17,0.07,0.047,0.313,alpha,RULEXJ,25,Mammals
601,-3.914,308.534,-637.246,570.255,w_CAM[0],RULEXJ,25,Mammals
602,1416.646,898.633,-247.267,3247.887,w_CAM[1],RULEXJ,25,Mammals
603,-2540.433,709.211,-4015.121,-1181.552,w_CAM[2],RULEXJ,25,Mammals
604,-143.476,978.458,-2031.683,1866.699,w_CAM[3],RULEXJ,25,Mammals
605,-6.466,662.276,-1350.239,1251.681,w_CAM[4],RULEXJ,25,Mammals
606,2521.113,964.813,664.378,4391.111,w_CAM[5],RULEXJ,25,Mammals
607,165.032,890.571,-1569.266,1944.69,w_CAM[6],RULEXJ,25,Mammals
608,968.524,791.002,-617.755,2483.915,w_CAM[7],RULEXJ,25,Mammals
609,277.837,788.632,-1224.258,1860.239,w_CAM[8],RULEXJ,25,Mammals
610,289.0,742.322,-1237.892,1683.59,w_CAM[9],RULEXJ,25,Mammals
611,-1002.356,777.702,-2574.32,463.887,w_CAM[10],RULEXJ,25,Mammals
612,14.539,5.399,5.54,25.357,c,RULEXJ,25,Mammals
613,0.109,0.122,0.0,0.344,w_GCM[1],RULEXJ,25,Mammals
614,2.005,0.985,0.302,3.914,w_GCM[2],RULEXJ,25,Mammals
615,0.048,0.047,0.0,0.138,w_GCM[3],RULEXJ,25,Mammals
616,0.219,0.285,0.0,0.759,w_GCM[4],RULEXJ,25,Mammals
617,1.362,0.486,0.447,2.309,w_GCM[5],RULEXJ,25,Mammals
618,1.456,0.633,0.297,2.735,w_GCM[6],RULEXJ,25,Mammals
619,0.178,0.221,0.0,0.616,w_GCM[7],RULEXJ,25,Mammals
620,1.323,0.857,0.008,2.948,w_GCM[8],RULEXJ,25,Mammals
621,2.406,0.656,1.15,3.706,w_GCM[9],RULEXJ,25,Mammals
622,0.907,0.637,0.017,2.178,w_GCM[10],RULEXJ,25,Mammals
623,275.777,85.412,109.169,444.421,sigma,RULEXJ,25,Mammals
624,0.049,0.105,0.0,0.238,alpha,RULEXJ,26,Mammals
625,722.536,499.448,-332.362,1558.346,w_CAM[0],RULEXJ,26,Mammals
626,-1636.773,1618.612,-4747.517,1553.531,w_CAM[1],RULEXJ,26,Mammals
627,-612.609,929.59,-2487.15,1209.743,w_CAM[2],RULEXJ,26,Mammals
628,202.198,1023.901,-1754.977,2247.724,w_CAM[3],RULEXJ,26,Mammals
629,-431.942,1046.448,-2543.554,1494.037,w_CAM[4],RULEXJ,26,Mammals
630,728.97,1019.383,-1268.71,2674.829,w_CAM[5],RULEXJ,26,Mammals
631,383.34,920.153,-1370.7,2272.492,w_CAM[6],RULEXJ,26,Mammals
632,-535.364,998.422,-2538.083,1300.677,w_CAM[7],RULEXJ,26,Mammals
633,-69.482,886.447,-1799.657,1658.343,w_CAM[8],RULEXJ,26,Mammals
634,15.878,936.276,-1884.658,1747.797,w_CAM[9],RULEXJ,26,Mammals
635,-0.62,877.803,-1698.705,1732.061,w_CAM[10],RULEXJ,26,Mammals
636,30.184,17.274,3.541,62.317,c,RULEXJ,26,Mammals
637,0.82,0.716,0.0,2.239,w_GCM[1],RULEXJ,26,Mammals
638,1.316,1.094,0.008,3.594,w_GCM[2],RULEXJ,26,Mammals
639,0.312,0.302,0.0,0.881,w_GCM[3],RULEXJ,26,Mammals
640,0.946,0.941,0.0,2.882,w_GCM[4],RULEXJ,26,Mammals
641,0.482,0.664,0.0,1.822,w_GCM[5],RULEXJ,26,Mammals
642,1.44,0.905,0.034,3.201,w_GCM[6],RULEXJ,26,Mammals
643,1.779,1.152,0.0,3.879,w_GCM[7],RULEXJ,26,Mammals
644,0.491,0.472,0.0,1.443,w_GCM[8],RULEXJ,26,Mammals
645,0.583,0.465,0.0,1.502,w_GCM[9],RULEXJ,26,Mammals
646,1.865,1.412,0.0,4.556,w_GCM[10],RULEXJ,26,Mammals
647,557.146,161.4,234.146,874.032,sigma,RULEXJ,26,Mammals
648,0.031,0.051,0.0,0.122,alpha,RULEXJ,27,Mammals
649,783.594,418.868,-103.542,1547.865,w_CAM[0],RULEXJ,27,Mammals
650,-367.05,1373.929,-2986.33,2412.228,w_CAM[1],RULEXJ,27,Mammals
651,-1018.384,894.459,-2738.896,807.375,w_CAM[2],RULEXJ,27,Mammals
652,-186.707,1003.358,-2177.724,1766.722,w_CAM[3],RULEXJ,27,Mammals
653,118.944,932.941,-1727.345,1930.108,w_CAM[4],RULEXJ,27,Mammals
654,545.969,895.2,-1197.945,2292.901,w_CAM[5],RULEXJ,27,Mammals
655,282.735,748.444,-1210.571,1718.321,w_CAM[6],RULEXJ,27,Mammals
656,-60.617,842.847,-1690.953,1607.317,w_CAM[7],RULEXJ,27,Mammals
657,-114.264,769.058,-1673.582,1345.099,w_CAM[8],RULEXJ,27,Mammals
658,504.216,859.796,-1122.666,2215.311,w_CAM[9],RULEXJ,27,Mammals
659,-158.617,773.068,-1701.862,1291.065,w_CAM[10],RULEXJ,27,Mammals
660,19.082,8.416,5.043,34.294,c,RULEXJ,27,Mammals
661,1.153,0.643,0.078,2.401,w_GCM[1],RULEXJ,27,Mammals
662,1.896,1.353,0.033,4.581,w_GCM[2],RULEXJ,27,Mammals
663,0.313,0.265,0.0,0.818,w_GCM[3],RULEXJ,27,Mammals
664,0.5,0.565,0.0,1.574,w_GCM[4],RULEXJ,27,Mammals
665,0.43,0.41,0.0,1.227,w_GCM[5],RULEXJ,27,Mammals
666,1.368,0.721,0.114,2.742,w_GCM[6],RULEXJ,27,Mammals
667,1.421,0.838,0.001,2.923,w_GCM[7],RULEXJ,27,Mammals
668,0.162,0.218,0.0,0.594,w_GCM[8],RULEXJ,27,Mammals
669,1.589,0.635,0.411,2.84,w_GCM[9],RULEXJ,27,Mammals
670,1.145,0.89,0.001,2.913,w_GCM[10],RULEXJ,27,Mammals
671,413.945,106.391,212.245,630.578,sigma,RULEXJ,27,Mammals
672,0.21,0.229,0.0,0.71,alpha,RULEXJ,28,Mammals
673,1446.281,446.082,567.034,2365.096,w_CAM[0],RULEXJ,28,Mammals
674,-471.822,1005.081,-2342.1,1610.682,w_CAM[1],RULEXJ,28,Mammals
675,-3442.859,1090.533,-5577.815,-1351.743,w_CAM[2],RULEXJ,28,Mammals
676,-2735.139,1061.501,-4832.652,-653.21,w_CAM[3],RULEXJ,28,Mammals
677,-875.906,899.3,-2685.087,840.2,w_CAM[4],RULEXJ,28,Mammals
678,368.988,869.346,-1226.762,2152.504,w_CAM[5],RULEXJ,28,Mammals
679,161.166,1009.383,-1885.669,2086.213,w_CAM[6],RULEXJ,28,Mammals
680,504.071,1000.191,-1364.142,2576.187,w_CAM[7],RULEXJ,28,Mammals
681,-406.091,869.229,-2055.254,1356.61,w_CAM[8],RULEXJ,28,Mammals
682,499.593,787.761,-1105.641,1975.397,w_CAM[9],RULEXJ,28,Mammals
683,-370.645,734.949,-1799.114,1111.642,w_CAM[10],RULEXJ,28,Mammals
684,26.318,23.962,3.012,64.91,c,RULEXJ,28,Mammals
685,0.547,0.433,0.0,1.393,w_GCM[1],RULEXJ,28,Mammals
686,1.784,1.179,0.025,4.051,w_GCM[2],RULEXJ,28,Mammals
687,0.618,0.402,0.018,1.384,w_GCM[3],RULEXJ,28,Mammals
688,0.671,0.75,0.0,2.224,w_GCM[4],RULEXJ,28,Mammals
689,1.133,0.735,0.03,2.562,w_GCM[5],RULEXJ,28,Mammals
690,1.644,1.111,0.002,3.742,w_GCM[6],RULEXJ,28,Mammals
691,0.411,0.496,0.0,1.451,w_GCM[7],RULEXJ,28,Mammals
692,1.018,0.793,0.0,2.584,w_GCM[8],RULEXJ,28,Mammals
693,1.495,0.672,0.214,2.767,w_GCM[9],RULEXJ,28,Mammals
694,0.734,0.718,0.0,2.239,w_GCM[10],RULEXJ,28,Mammals
695,529.102,149.85,239.246,834.557,sigma,RULEXJ,28,Mammals
696,0.678,0.193,0.318,0.999,alpha,RULEXJ,29,Mammals
697,775.817,156.782,438.999,1040.098,w_CAM[0],RULEXJ,29,Mammals
698,-1176.161,355.642,-1855.383,-446.145,w_CAM[1],RULEXJ,29,Mammals
699,-1119.889,361.97,-1857.535,-406.513,w_CAM[2],RULEXJ,29,Mammals
700,280.648,490.501,-630.865,1310.13,w_CAM[3],RULEXJ,29,Mammals
701,255.214,430.119,-587.223,1111.194,w_CAM[4],RULEXJ,29,Mammals
702,1910.301,513.731,863.62,2917.821,w_CAM[5],RULEXJ,29,Mammals
703,1317.42,608.484,91.358,2498.614,w_CAM[6],RULEXJ,29,Mammals
704,0.765,522.059,-1041.015,1024.816,w_CAM[7],RULEXJ,29,Mammals
705,-627.813,587.861,-1847.764,491.667,w_CAM[8],RULEXJ,29,Mammals
706,462.791,576.633,-740.43,1534.081,w_CAM[9],RULEXJ,29,Mammals
707,226.971,597.61,-945.063,1405.135,w_CAM[10],RULEXJ,29,Mammals
708,11.372,9.858,0.0,30.069,c,RULEXJ,29,Mammals
709,0.688,0.657,0.0,2.015,w_GCM[1],RULEXJ,29,Mammals
710,1.018,0.985,0.0,3.118,w_GCM[2],RULEXJ,29,Mammals
711,0.647,0.754,0.0,2.228,w_GCM[3],RULEXJ,29,Mammals
712,0.774,0.767,0.0,2.36,w_GCM[4],RULEXJ,29,Mammals
713,0.727,0.753,0.0,2.3,w_GCM[5],RULEXJ,29,Mammals
714,1.203,1.03,0.0,3.284,w_GCM[6],RULEXJ,29,Mammals
715,1.041,0.859,0.0,2.787,w_GCM[7],RULEXJ,29,Mammals
716,0.802,0.808,0.0,2.46,w_GCM[8],RULEXJ,29,Mammals
717,2.071,1.287,0.017,4.507,w_GCM[9],RULEXJ,29,Mammals
718,0.946,0.89,0.001,2.798,w_GCM[10],RULEXJ,29,Mammals
719,447.291,88.512,276.065,623.793,sigma,RULEXJ,29,Mammals
720,0.312,0.251,0.0,0.804,alpha,RULEXJ,30,Mammals
721,733.978,331.586,25.679,1314.717,w_CAM[0],RULEXJ,30,Mammals
722,-1310.967,849.723,-2916.247,534.15,w_CAM[1],RULEXJ,30,Mammals
723,-1502.457,725.735,-2987.831,-64.91,w_CAM[2],RULEXJ,30,Mammals
724,-923.296,859.995,-2630.502,793.315,w_CAM[3],RULEXJ,30,Mammals
725,-376.919,754.003,-1919.074,1094.356,w_CAM[4],RULEXJ,30,Mammals
726,998.269,831.529,-683.748,2618.407,w_CAM[5],RULEXJ,30,Mammals
727,720.503,855.98,-973.396,2360.605,w_CAM[6],RULEXJ,30,Mammals
728,411.169,845.332,-1192.356,2121.52,w_CAM[7],RULEXJ,30,Mammals
729,-82.736,880.477,-1841.188,1632.609,w_CAM[8],RULEXJ,30,Mammals
730,880.172,840.41,-752.066,2517.133,w_CAM[9],RULEXJ,30,Mammals
731,-596.926,873.878,-2301.211,1153.346,w_CAM[10],RULEXJ,30,Mammals
732,16.629,11.16,0.882,37.356,c,RULEXJ,30,Mammals
733,0.856,0.71,0.0,2.274,w_GCM[1],RULEXJ,30,Mammals
734,1.12,1.105,0.0,3.465,w_GCM[2],RULEXJ,30,Mammals
735,0.38,0.439,0.0,1.26,w_GCM[3],RULEXJ,30,Mammals
736,0.944,0.964,0.0,2.91,w_GCM[4],RULEXJ,30,Mammals
737,0.973,0.957,0.0,2.974,w_GCM[5],RULEXJ,30,Mammals
738,1.344,0.942,0.002,3.182,w_GCM[6],RULEXJ,30,Mammals
739,1.149,1.008,0.0,3.19,w_GCM[7],RULEXJ,30,Mammals
740,0.986,0.818,0.0,2.621,w_GCM[8],RULEXJ,30,Mammals
741,0.708,0.638,0.0,1.983,w_GCM[9],RULEXJ,30,Mammals
742,1.576,1.281,0.0,4.124,w_GCM[10],RULEXJ,30,Mammals
743,578.229,141.496,306.548,861.534,sigma,RULEXJ,30,Mammals
744,0.117,0.256,-0.0,0.873,alpha,RULEXJ,31,Mammals
745,449.098,834.254,-1174.855,1818.939,w_CAM[0],RULEXJ,31,Mammals
746,-6005.501,5810.586,-15608.082,818.345,w_CAM[1],RULEXJ,31,Mammals
747,-1922.875,1179.859,-4402.198,331.984,w_CAM[2],RULEXJ,31,Mammals
748,-545.929,1722.492,-3889.538,2852.211,w_CAM[3],RULEXJ,31,Mammals
749,-516.104,2045.324,-3857.476,3010.737,w_CAM[4],RULEXJ,31,Mammals
750,1495.965,1859.624,-1664.798,4963.339,w_CAM[5],RULEXJ,31,Mammals
751,702.364,1292.184,-1814.467,3171.068,w_CAM[6],RULEXJ,31,Mammals
752,1015.127,1641.891,-1955.3,4049.4,w_CAM[7],RULEXJ,31,Mammals
753,-493.285,1442.686,-3239.387,2188.823,w_CAM[8],RULEXJ,31,Mammals
754,878.293,2254.217,-2030.151,4211.441,w_CAM[9],RULEXJ,31,Mammals
755,-267.272,1393.427,-2938.257,2600.16,w_CAM[10],RULEXJ,31,Mammals
756,65.102,43.619,-0.0,140.732,c,RULEXJ,31,Mammals
757,0.672,0.684,0.0,2.066,w_GCM[1],RULEXJ,31,Mammals
758,1.167,1.119,0.0,3.51,w_GCM[2],RULEXJ,31,Mammals
759,1.106,0.877,0.009,2.853,w_GCM[3],RULEXJ,31,Mammals
760,0.777,0.936,0.0,2.694,w_GCM[4],RULEXJ,31,Mammals
761,1.115,1.127,0.0,3.513,w_GCM[5],RULEXJ,31,Mammals
762,1.289,0.996,0.0,3.28,w_GCM[6],RULEXJ,31,Mammals
763,1.446,1.255,0.0,3.955,w_GCM[7],RULEXJ,31,Mammals
764,0.865,0.812,0.0,2.518,w_GCM[8],RULEXJ,31,Mammals
765,0.24,0.385,0.0,0.979,w_GCM[9],RULEXJ,31,Mammals
766,1.482,1.341,0.001,4.261,w_GCM[10],RULEXJ,31,Mammals
767,441.472,271.043,-0.0,916.829,sigma,RULEXJ,31,Mammals
768,0.225,0.075,0.089,0.381,alpha,RULEXJ,32,Mammals
769,1210.529,174.148,872.057,1565.506,w_CAM[0],RULEXJ,32,Mammals
