,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
0,0.0,0.6497872691871471,0.32912446377940097,0.7336267983256028,0.2663795076846781,0.5464757249642775,0.408476470888842,0.5976286403784774,0.9065257307982575,0.4645192024669029,0.5964068154857831,0.48079946070125235,0.5736228347607748,0.21460573436093333,0.5215932278279973,0.7534475158223743,0.42684629043406574,0.6278055453357008,0.7326960563045799,0.740023888290957,0.7735177490680605,0.7215675011904774,0.7357641337115861,0.6747626069723062,0.8549489147360718,0.8969370412569695,0.8459034567150205,0.8616327257949077,0.6666935772357394,0.7654181471324775,0.7836531378834017,0.8685971976551765,0.8388324399754801,0.7692232990496334,0.7111907387142803,0.8215131928832469,0.7385673534521373,0.7928077526211209,0.740493742756547,0.8414522595081668,0.6517191978469279,0.7306242191769312,0.7183429070137464,0.8541559296500284,0.7988419835353714,0.5139508113010474,0.7911091132157687,0.7071860249515249,0.8593721057610025,0.5962171987168459,0.7295432361093179,0.7006518304561977,0.8827725623616487,0.8031509227964755,0.8129623072800105,0.6910467990069578,0.8398246803534155,0.821427340463392,0.8026917372015487,0.8726717042785969,0.8519404849837234,0.9019526368034358,0.7849763313658074,0.8505099980863287,0.659122515068605,0.7118972650120376,0.781468035999602,0.8093556741768158,0.8141292091295049,0.7772578406461279,0.740372749621754,0.9048076259089048,0.7238331337618151,0.6825234613526759,0.8296994076393283,0.8253722557845957,0.7835853403401254,0.7408537896642673,0.7612729814007216,0.8207311232877184
1,0.6497872691871471,0.0,0.6762202440135981,0.6963614056968411,0.6300292181896914,0.7692984816620974,0.72301567514387,0.796652499861886,0.8182823307112239,0.4835472071044279,0.6989426977914248,0.7339156848960519,0.7694291499969099,0.6951485100259025,0.6771720411170786,0.5021932919043777,0.5042429930795043,0.47186207101375455,0.7782713476047131,0.6917571793789087,0.7302265183985164,0.7423349106819883,0.7454028639018383,0.661356366993866,0.6932763361741099,0.7623920120370956,0.768101608675732,0.7334932196151625,0.6774154819322813,0.7172659031064554,0.7187504715257373,0.5926808095452316,0.6313375366482705,0.648117227859455,0.5343723002889786,0.5832544734655488,0.6760266380348702,0.7041983712628648,0.6928331173222748,0.5478696290673557,0.6972217267756565,0.6396244889661868,0.637575850228037,0.5576661010425792,0.7046139846337367,0.7979571511667913,0.8336321161351343,0.5979330162858809,0.7953295610983507,0.7390263115825875,0.730072065149292,0.6443201412719842,0.8564195117326203,0.8301521659999398,0.7584660392314617,0.6865073934222718,0.7896714132652294,0.8739631489210379,0.7973176805674471,0.8193097451184517,0.8844011711448282,0.8048825534616413,0.7813760163274752,0.8626762147415216,0.6836869285493298,0.7980243053499707,0.8263347036323548,0.6736353595208432,0.8156380969327282,0.6491263743048343,0.5962340110573252,0.8348625934947627,0.770630973902164,0.673975424732139,0.7368546948909926,0.7482180928418533,0.7469137494805856,0.6272152950364811,0.5969618630221212,0.7432712577600957
2,0.32912446377940097,0.6762202440135981,0.0,0.5877420615228091,0.46369895300980557,0.7477686516711362,0.534638804056922,0.7261002816673612,0.8144037227099051,0.38357605644637505,0.5912121492302587,0.621436912137683,0.705064229583038,0.444056230922499,0.5983747344602892,0.6896644309870452,0.4012624345958985,0.4518790997887081,0.7353344843770104,0.7237132084044153,0.6985145192202489,0.7133140152519809,0.7626179006669757,0.5849554495198193,0.7588988827073488,0.7952749908524018,0.7828001521709722,0.8732629031363677,0.6071992798542662,0.7772319817133184,0.813364637488463,0.8192483452750955,0.8616017488295126,0.7127191885597098,0.5150690235316987,0.7500818787254736,0.6365799720083231,0.8235124682998207,0.7171885788956607,0.8294144195976348,0.7220486038895366,0.7026159043812175,0.7518720037102014,0.8606816533417276,0.7740196572850737,0.6602913175158832,0.8730420300938447,0.5977573585679992,0.804049686076862,0.407535992456481,0.7635972356577612,0.6416818357737413,0.8581118023378926,0.8029091542636991,0.7406758008841665,0.6416927622082718,0.8159850362502978,0.8770332469927932,0.7649742886792525,0.8327119449542821,0.84600680000021,0.8117865286742022,0.8052548175742941,0.7355568002679741,0.6874794210695498,0.7022113072017091,0.8690334287679587,0.8295931942459596,0.8156196545176861,0.6095757621475273,0.7687828575232242,0.8805673519501075,0.7697489845853626,0.7012918278191796,0.8385121134962971,0.7902366937405341,0.7578969596177052,0.8327985043679177,0.7194302413671263,0.7218826648235008
3,0.7336267983256028,0.6963614056968411,0.5877420615228091,0.0,0.6683195630680705,0.7471160029838178,0.5917520040627654,0.7633303496087522,0.5704388021492783,0.7783497258745325,0.713159269024724,0.6238146716184143,0.7255999885956956,0.7391133378708177,0.6688923550940905,0.7317099885715201,0.7481107458318648,0.5558577722198306,0.7835566496315962,0.7388968082453897,0.4736307370722713,0.612103903497865,0.7089274200811227,0.7034529579922315,0.6786110314403997,0.7844344678433031,0.6332160996546291,0.6354067036853931,0.7104506910995829,0.5945695994285234,0.6114683775776568,0.7361731881845764,0.6513645201316363,0.5075038334912041,0.5257757079798882,0.6118061955926735,0.6316746710240895,0.6712842495470799,0.584759813270854,0.7418449322067138,0.6277917586059808,0.6518123616018081,0.6240005814073653,0.7826832282328531,0.6881336005865926,0.6849036641552735,0.8053754701564055,0.520245101307582,0.6199414975019375,0.6815641920761684,0.7682881533153146,0.653963844721538,0.7802936350034136,0.7551059394130409,0.6579889700770333,0.6058736209482883,0.6513370345212819,0.7774764608999982,0.687712679496149,0.6288068061834701,0.7599514084989464,0.7159905478042841,0.6889949823624484,0.7348667602103128,0.6418971061103725,0.5383935827406179,0.7290484285526335,0.7004525185800634,0.6760819534214272,0.6094726761356488,0.7452125371317417,0.7165956409280428,0.6946423859203528,0.5669361626660518,0.7351264452160413,0.6104568912831478,0.7333613515083777,0.6808950936089804,0.6210942235064786,0.712485765995496
4,0.2663795076846781,0.6300292181896914,0.46369895300980557,0.6683195630680705,0.0,0.42892466266291296,0.5211909291937854,0.5482360347598139,0.8688755979923066,0.576205134526815,0.7213754100177899,0.5594655001737039,0.49611028034813964,0.254274688730755,0.4938533892114356,0.7680509494101373,0.4965202014931841,0.6192917381827462,0.7463631404806792,0.6630493030248064,0.7596346281049857,0.6096205241968282,0.7497895757360684,0.7606231011751843,0.8751909296566218,0.8890865775614862,0.8748384653478616,0.8108743404992739,0.6925788222207245,0.7835151492670174,0.7740670949628145,0.8521208089647345,0.824000813680182,0.7592983811818994,0.7610387962638743,0.820671966248118,0.7384852380357402,0.6945958749561323,0.7136161263643199,0.870557118303087,0.5097254264456266,0.719586085835263,0.7105295975674147,0.8460013606821759,0.8302675349471038,0.50318778493881,0.7633616527819107,0.6996250554038115,0.8047987201733865,0.6836200434356754,0.7074609628526747,0.7489359146758112,0.821905133376207,0.8282665280809606,0.8207938723347271,0.6712264658048909,0.7770489814112618,0.8270787706878472,0.8146315974054715,0.7628082165613961,0.8746892524542799,0.8772752054457126,0.7445573470027023,0.8917832619701785,0.713412951491708,0.6236062536182224,0.7317661153257438,0.7910679960810567,0.8359821102053222,0.7763488644312151,0.7270192999359271,0.9237911976693056,0.7296781481973814,0.5568905346071003,0.8202290105459644,0.7688814889298458,0.7796560099245372,0.7398614583524613,0.7219820240148411,0.826825989165177
5,0.5464757249642775,0.7692984816620974,0.7477686516711362,0.7471160029838178,0.42892466266291296,0.0,0.4878642733078654,0.3058034958670752,0.8222453015628093,0.8291609900382121,0.805138636123922,0.4537766776779669,0.4142399510651297,0.47168509992653396,0.46901668486346704,0.8848342293172997,0.7714339892595249,0.8644507555136521,0.7688096555639163,0.7029219361179977,0.7903409101553915,0.6382503275884226,0.6730504990163467,0.8566798253810792,0.883429155132121,0.9188000668398674,0.9075798429715407,0.7680965905119265,0.6976942758416005,0.8238074389867158,0.7446734312961075,0.9217443897284362,0.8373691341121654,0.8378058003957294,0.9250114839301539,0.8882361282322916,0.7890504367368758,0.7293596804991069,0.7583119707125572,0.8871418836367457,0.5547945661178062,0.828018678162351,0.7177937866057718,0.8900869688933646,0.8513442888139124,0.5318095888291341,0.7901681390948352,0.7937927381560517,0.87548105543475,0.8034371589377423,0.6471154365749107,0.8736967677924242,0.8460969980253625,0.8564788447938415,0.8655227993470838,0.8186102723273752,0.7943327232835136,0.8325718902783217,0.8871280809951594,0.7632958509205144,0.8918367055809127,0.9546959170017095,0.8371080733949373,0.934055127374733,0.7624802900272406,0.618804543560588,0.7293485340950834,0.7987242417315505,0.8630837697427642,0.9290966137223052,0.8261146667846551,0.9231694369487428,0.8082352264381093,0.6580038929815719,0.8617894556765465,0.8517508387492093,0.826324695285302,0.7094760852228699,0.8553621915570928,0.9335222198868567
6,0.408476470888842,0.72301567514387,0.534638804056922,0.5917520040627654,0.5211909291937854,0.4878642733078654,0.0,0.5386059337152791,0.7753789075483448,0.7149126668502084,0.5246792729273696,0.35392488692717894,0.4841589312678811,0.44994087838434593,0.48996030925510037,0.8240306998400267,0.5854859379502314,0.6720111873658543,0.7118219769562397,0.7291420469504272,0.6238416379529959,0.6271068343780432,0.5971347573431792,0.6918698106527194,0.8144144975839431,0.871093993535605,0.7186922186556313,0.6849025548622563,0.6302008237621801,0.6751805144496396,0.5835790675480774,0.8577869809845744,0.7704199484093751,0.6882764840219903,0.7675870578383017,0.7306394660352358,0.7216611614847188,0.7565517713333306,0.737503727524604,0.7915462840444819,0.5813215788144398,0.7480410550630754,0.5651407913891565,0.8330096004666214,0.7347392060601627,0.6001341363105125,0.7997874886191246,0.6477240440374714,0.7729188468774294,0.624173753624631,0.7173405847850906,0.7264962548022061,0.8700809445769438,0.7795888516742884,0.7579001355811802,0.7355154395464569,0.8008898044226735,0.8371907125102708,0.8199825439465057,0.8032900619206077,0.8308328131597975,0.9046436954192013,0.7597827364581133,0.8704710046017411,0.6223276041911955,0.6222329379656019,0.7249259419383992,0.7987154324486309,0.7800911097905339,0.790037587581675,0.7666578708767476,0.8403290568597039,0.7106023903289862,0.687358628489071,0.8062888852896225,0.7324239181649193,0.7899610427494042,0.6479892929036002,0.7627212163659136,0.8447664537817894
7,0.5976286403784774,0.796652499861886,0.7261002816673612,0.7633303496087522,0.5482360347598139,0.3058034958670752,0.5386059337152791,0.0,0.8408754198319033,0.871089987274859,0.793635412536659,0.36198545205891974,0.2708359148025604,0.49171884632566254,0.45126293905122117,0.8530319204689796,0.8045684836581717,0.8326103357086297,0.6272478475659609,0.6801233338058568,0.7265374948075938,0.43137989634965723,0.681972515400923,0.881642206078538,0.9056713276528745,0.9496405915923138,0.8590751376354416,0.7791024151455619,0.6466783573127253,0.8371684407212017,0.7788802885759383,0.936413443463817,0.836117760328611,0.820770795012087,0.8982818720523621,0.8843132277460571,0.7813557465339588,0.7774904982481812,0.6934258066793146,0.860227899905915,0.520257217587888,0.728389964770217,0.7220926038486926,0.8096067802005922,0.8170768806824781,0.47270594714461056,0.7509938497177934,0.742995819090805,0.87031937270524,0.7840971600545519,0.7225203585219231,0.8972354452968301,0.8795564870435848,0.8325170240622473,0.8147562091427816,0.8258316892635814,0.855751531891351,0.9113866191033566,0.9138078717182103,0.8111900359821361,0.9173867907027129,0.9529023990383828,0.8380754499360386,0.9284861294860752,0.6753517335892356,0.7257038239098463,0.7762998448390238,0.7639342845545093,0.8666147192464495,0.9126484285379153,0.813082680632434,0.9303302035999738,0.7379486547901675,0.6951655106239883,0.8414491907470302,0.8447945728313325,0.7842598624098389,0.7123901147823931,0.8157283536964794,0.9274714762909524
8,0.9065257307982575,0.8182823307112239,0.8144037227099051,0.5704388021492783,0.8688755979923066,0.8222453015628093,0.7753789075483448,0.8408754198319033,0.0,0.9154453133868163,0.8297415622079289,0.78992317224635,0.8483203152562555,0.8981849743165637,0.8029339120804327,0.8534952317631455,0.901275436304937,0.7496583746117251,0.8887311443740921,0.8344017072508635,0.5614806142716039,0.8158189207989613,0.7385645103957228,0.8339464400241634,0.7847387197031783,0.8379287148940968,0.6712073879208146,0.6545735181127478,0.8009982648379762,0.7464576416447521,0.5518911345735413,0.8102514647950151,0.7315537185407941,0.6370194357663097,0.7501614895973,0.7415812451564596,0.7320007574846248,0.8235282286322836,0.7081691671928141,0.7077716927772018,0.7705278209269449,0.7549896792417451,0.7226200430707735,0.7695507673669688,0.6765081437765259,0.8098493091628172,0.8274085195005652,0.6460464618588604,0.7010228313326615,0.8197600245227106,0.8349184211410364,0.8718343184267578,0.8096559496180549,0.6954066476323735,0.6980457847240396,0.7786841697145983,0.6319823445452812,0.8011877414077411,0.8299390689702925,0.6920651851980223,0.8136069763769459,0.817840582511428,0.8164400376883061,0.7250525940293893,0.6623815601614865,0.5219954601985396,0.7530847898228292,0.7041695333723479,0.6473460150211685,0.8474889980235254,0.7927926928485474,0.7125082416905609,0.8065942556363773,0.7188632251399127,0.7337599313441494,0.7460549038608761,0.6723168753823173,0.7615528149251783,0.7379374562889999,0.9213268317829651
9,0.4645192024669029,0.4835472071044279,0.38357605644637505,0.7783497258745325,0.576205134526815,0.8291609900382121,0.7149126668502084,0.871089987274859,0.9154453133868163,0.0,0.6297004717751591,0.8189487910631222,0.8538423613263173,0.5935981481222208,0.7117301350617637,0.5534182929853455,0.31085840743116344,0.45076077397864944,0.7913814577544029,0.7920403686728495,0.8281777166792853,0.82475593126857,0.8078695493777678,0.6238879713073431,0.7204951759586645,0.7610856347192113,0.834607408220713,0.922892574269445,0.7347334073898504,0.8297414761983261,0.9026992033224899,0.7357785141062854,0.8245949135340782,0.7884178196096356,0.5843582180148876,0.7625971548198752,0.658900157848038,0.7960860247915709,0.7850374791478066,0.670815409936523,0.8336377260841079,0.7981174152826132,0.7524758950998737,0.7879172568701047,0.8500285211759729,0.8007351269130303,0.9196799328245874,0.7176244220110473,0.850436308970058,0.557519145424308,0.7321067477087106,0.5919442523245515,0.8966168126729551,0.799493493547014,0.7313696163066399,0.6882503795999373,0.8536853670857462,0.8606888284079046,0.8076479351651586,0.8921306056385506,0.8874623784995535,0.8002114969895044,0.8485855080577536,0.7971996418195473,0.790403372639265,0.8652354805288082,0.9162225982359222,0.8008654384218046,0.8006572918058278,0.5255958574062427,0.6982522166764338,0.9092215217394298,0.8411336046962038,0.759409791328431,0.8858458240202036,0.8782001389583086,0.8325912105081253,0.8658264595663575,0.6935751087620745,0.6857184516178034
