,RULEXJ,CAM,GCM,MAPP,QEst,RGuess
0,0.0017569557530805469,7.472150900866836e-05,0.08531947433948517,0.9122772216796875,2.9347366203857916e-10,0.000571622047573328
1,0.5440804362297058,0.00023741257609799504,0.45561593770980835,8.779429663263727e-06,3.402688408815635e-10,5.75180965824984e-05
2,0.33415886759757996,0.1312640756368637,0.5209484696388245,0.00794496200978756,2.5008907869050745e-06,0.005681114736944437
3,0.25837674736976624,0.0005555310053750873,0.7401551604270935,0.00086544657824561,1.454402326654322e-13,4.700917634181678e-05
4,0.9964633584022522,5.920200055697933e-05,0.003475680947303772,1.4887652923789574e-06,9.21908238638025e-09,2.1724390819599648e-07
5,0.07525117695331573,2.530231881792133e-07,0.9247485995292664,4.026800917819599e-17,8.427693021455638e-27,5.121173735187119e-14
6,0.10871519893407822,8.394454926019534e-05,0.8904937505722046,4.234078005538322e-06,9.722254112887185e-10,0.0007028356776572764
7,0.1303686797618866,8.628372597740963e-06,0.8695935606956482,2.0150577256572433e-05,4.719040713752065e-09,9.061190212378278e-06
8,1.4652909855768347e-29,0.0,0.0,0.0,0.0,1.0
9,0.2424798607826233,0.00022927782265469432,0.028433900326490402,0.7279722094535828,1.930294404948584e-14,0.0008847683784551919
10,0.10224176198244095,0.00011638205614872277,0.8963341116905212,0.0012627773685380816,3.675951765202967e-09,4.4995475036557764e-05
11,0.924866259098053,0.0013382737524807453,0.07369595766067505,3.112551496542437e-07,1.593219600692919e-08,9.919224248733371e-05
12,0.25619781017303467,1.7309423128608614e-05,0.7437654733657837,1.4728359928994905e-05,3.14624881703196e-10,4.721151981357252e-06
13,0.06425977498292923,0.0066595315001904964,0.8715055584907532,0.0536060705780983,7.455731179106806e-07,0.00396838178858161
14,0.05354424938559532,7.961281517054886e-05,0.9061790108680725,1.428242558176862e-05,2.8638969667982295e-11,0.04018276557326317
15,0.4775632619857788,0.0011365980608388782,0.5193118453025818,6.42546292510815e-05,1.8956182401552724e-08,0.0019240356050431728
16,0.31668543815612793,0.05238010734319687,0.6308684349060059,2.019669267383506e-07,5.169885922357356e-14,6.580582703463733e-05
17,0.04149666428565979,0.0001688640913926065,0.9574136734008789,0.0009014380630105734,3.3280284084113987e-10,1.9412082110648043e-05
18,0.06031446158885956,0.0013934876769781113,0.9380213022232056,3.124610520899296e-05,1.9456156508113054e-07,0.00023933069314807653
19,4.1543149563949555e-05,4.490983229743506e-08,0.002873710123822093,0.9970846772193909,3.636049450826708e-19,4.0433634218572934e-10
20,0.9691471457481384,0.002493644366040826,0.02822413668036461,3.1246236176230013e-07,4.1749623203024555e-10,0.00013466828386299312
21,0.0009086159407161176,0.0002982938603963703,0.0010064182570204139,0.9977481961250305,3.571433981885974e-10,3.8474976463476196e-05
22,0.03867745399475098,1.395493200107012e-05,0.9612123966217041,9.371998999085918e-08,4.096845692552753e-12,9.619367483537644e-05
23,0.0007158963126130402,4.071054354426451e-05,0.03316700831055641,0.004688767716288567,9.722468056333478e-13,0.9613876342773438
24,0.28108057379722595,0.008562569506466389,0.5137221217155457,0.19619525969028473,3.203512335403502e-07,0.0004391108814161271
25,0.9849628210067749,0.0001099699511541985,0.0017655401024967432,0.013148482888936996,1.2655972625452705e-07,1.3072432011540513e-05
26,0.022791339084506035,2.0065488115506014e-06,0.9760645031929016,8.690233244124101e-07,1.2401223711128173e-12,0.0011413879692554474
27,0.06351014226675034,3.74542833014857e-05,0.9359023571014404,0.00031346004107035697,2.8622273995360104e-10,0.0002365272375755012
28,0.6362483501434326,0.00749754486605525,0.35625413060188293,3.372070146983458e-13,1.2001215264493994e-17,1.0906275015043487e-11
29,1.5387209714390337e-05,0.00018356347572989762,6.159575036690512e-07,0.9997959733009338,3.9896136394546033e-10,4.537636414170265e-06
30,0.02344943955540657,0.0002053232747130096,0.13694292306900024,0.839107096195221,3.554278293904645e-08,0.0002952138602267951
31,0.0005484417197294533,6.748361101927003e-06,0.0052986154332757,0.9886437654495239,1.6500765597643463e-12,0.005502399988472462
