,RULEXJ,CAM,GCM,MAPP,QEst,RGuess
0,0.3268323242664337,0.0020599118433892727,0.6468351483345032,0.00013689072511624545,9.31703070250478e-08,0.024135595187544823
1,0.9185898900032043,0.058390919119119644,0.01426567044109106,0.005800441838800907,2.129981794496416e-06,0.002950885333120823
2,0.5182240009307861,0.08659618347883224,0.3382222056388855,0.0012271286686882377,0.002011914039030671,0.05371862277388573
3,0.9013270139694214,0.09243181347846985,0.004050219431519508,0.00037976278690621257,2.0206341559969587e-06,0.0018092736136168242
4,0.3310961425304413,0.03331020474433899,0.0015983987832441926,0.008187337778508663,1.248124499397818e-05,0.6257954835891724
5,0.25287768244743347,0.016493644565343857,0.10460500419139862,0.6238926649093628,0.00021212174033280462,0.001918938010931015
6,0.14949600398540497,0.0002562398440204561,0.8497670292854309,0.00032453035237267613,5.73596992126113e-07,0.00015554498531855643
7,0.1056080237030983,7.540818478446454e-05,0.8865940570831299,0.004229606594890356,9.996226069119984e-10,0.0034928929526358843
8,0.11329776793718338,0.0011032860493287444,0.23373334109783173,0.6500036716461182,0.0009304404957219958,0.000931466871406883
9,0.9275408387184143,0.02304711751639843,0.0012765610590577126,0.00410348130390048,0.0021191274281591177,0.041912902146577835
10,0.35468366742134094,0.0034577553160488605,0.6293994188308716,0.0009545033681206405,6.695346996821172e-07,0.011503894813358784
11,0.7630011439323425,0.01396092027425766,0.22276994585990906,2.0237885109963827e-05,1.772274299582932e-05,0.0002299666521139443
12,0.016923243179917336,0.00012917752610519528,0.05485432967543602,0.9276152849197388,0.0001494513708166778,0.00032842246582731605
13,0.8063938617706299,0.025402145460247993,0.1280994564294815,0.02038636803627014,2.17481647268869e-06,0.01971585489809513
14,0.1038876548409462,0.00017349611152894795,0.8951365947723389,0.0007792712422087789,1.059629312294419e-06,2.1852052668691613e-05
15,0.9576485753059387,0.006238114088773727,7.784929039189592e-05,0.001005810801871121,0.0019488510442897677,0.03308090567588806
16,0.4766845107078552,0.009212533012032509,0.40141621232032776,0.062054697424173355,1.3629108252644073e-05,0.05061851069331169
17,0.7067432999610901,0.007166409399360418,0.177803173661232,0.09155872464179993,0.0014542180579155684,0.015274188481271267
18,0.5209499597549438,0.0020232475362718105,0.12730619311332703,0.34791651368141174,5.336727190297097e-05,0.001750739524140954
19,0.9712004661560059,0.019481053575873375,1.4246220203517623e-08,1.6214929132729594e-07,7.337894203374162e-07,0.009317653253674507
20,0.26561641693115234,0.029331056401133537,0.038095783442258835,0.6567676067352295,2.5412426111870445e-05,0.010163676925003529
21,0.9512137770652771,0.004648673348128796,0.03230791166424751,0.00016363960457965732,1.8937339518743102e-06,0.011664149351418018
22,0.438501238822937,0.020514799281954765,3.4476473956601694e-05,0.0005762784858234227,0.013460091315209866,0.5269131660461426
23,0.8895921111106873,0.0011036416981369257,0.05081719160079956,0.04859613999724388,0.0004242324794176966,0.009466759860515594
24,0.34121114015579224,0.00048808180144988,0.6571189165115356,0.0008288089884445071,5.501179956013402e-08,0.0003530736721586436
25,0.8802738189697266,0.004956274293363094,0.002407269086688757,6.297034997260198e-05,0.008342904970049858,0.10395677387714386
26,0.3062170147895813,0.00039250048575922847,0.6854322552680969,0.0035077696666121483,0.0014180890284478664,0.003032301552593708
27,0.055313628166913986,6.324150308500975e-05,0.9404302835464478,0.0006926818750798702,1.640941081859637e-05,0.003483779029920697
28,0.8134037852287292,0.00738714262843132,0.0005205676425248384,0.17592480778694153,0.000442930671852082,0.002320726402103901
29,0.2678649127483368,0.001918013789691031,0.6572579145431519,0.07154079526662827,1.248081389348954e-05,0.001405883114784956
30,0.09078383445739746,0.0004146086284890771,0.7091305255889893,0.16667090356349945,9.566630615154281e-05,0.0329044833779335
31,0.44069111347198486,0.0019386961357668042,0.006812035106122494,0.5333945155143738,0.0003970651887357235,0.016766492277383804
32,0.09730801731348038,0.0003825196181423962,0.9022966623306274,6.285833933361573e-06,2.670103867785656e-06,3.880941676470684e-06
33,0.7156488299369812,0.06289387494325638,0.21994942426681519,0.00026442628586664796,8.751181667321362e-06,0.0012346053263172507
34,0.019992338493466377,0.01195934135466814,0.001941927708685398,0.9660327434539795,3.631804190717958e-08,7.374969572992995e-05
35,0.13384437561035156,0.016323069110512733,0.2839817702770233,0.03306995704770088,2.382533966738265e-05,0.5327569842338562
36,0.3693270683288574,0.12635685503482819,0.3382329046726227,0.15021179616451263,5.6273471216172766e-08,0.015871325507760048
37,0.7176904082298279,0.05286629498004913,0.03975886479020119,0.032241564244031906,0.00015394517686218023,0.1572890430688858
38,0.051212556660175323,0.00010446355736348778,0.5394458770751953,0.40734580159187317,2.8077400202164426e-05,0.0018631535349413753
39,0.7670397162437439,0.015433675609529018,0.008526130579411983,0.04451613500714302,0.014569909311830997,0.14991438388824463
40,0.3445172607898712,0.0004875405866187066,0.6546427011489868,0.00034095742739737034,3.335874509957648e-08,1.1553034710232168e-05
41,0.10803297907114029,0.0008538824040442705,0.8859413266181946,0.004339755047112703,9.568903806211893e-06,0.0008224905468523502
42,0.36312562227249146,0.015739699825644493,0.28322678804397583,0.30736052989959717,2.039858009084128e-05,0.03052688203752041
43,0.9501364231109619,0.023722637444734573,0.00344062433578074,0.0010700380662456155,1.8717966668191366e-05,0.021611571311950684
44,0.368451863527298,0.0006273022736422718,0.6269162893295288,0.0037481801118701696,7.5878533607465215e-06,0.0002487708698026836
45,0.101122185587883,0.0008820322691462934,0.748403787612915,0.14148470759391785,0.0003733759222086519,0.007733925245702267
46,0.8575852513313293,0.043198663741350174,0.05815218389034271,0.03820958733558655,0.000558449886739254,0.0022958137560635805
47,0.15061242878437042,0.8467804193496704,0.000589003087952733,0.0010338706197217107,4.81587449030485e-06,0.0009794377256184816
