,RULEXJ,CAM,GCM,MAPP,QEst,RGuess
0,0.5657894015312195,0.007116160821169615,0.39740312099456787,9.614950977265835e-05,2.382862840022426e-05,0.029571425169706345
1,0.9434229731559753,0.04670904949307442,0.00428720423951745,0.0029079446103423834,2.761723862931831e-06,0.002669986803084612
2,0.5452648401260376,0.1644926220178604,0.1940842866897583,0.0007110647275112569,0.001783228712156415,0.09366395324468613
3,0.9565517902374268,0.0420730859041214,0.0008415812626481056,3.5065084375673905e-05,4.770569717038597e-07,0.0004980246885679662
4,0.7069591283798218,0.04377526417374611,0.0028702858835458755,0.005398816894739866,5.4784410167485476e-05,0.24094173312187195
5,0.612575888633728,0.01956980861723423,0.1381601244211197,0.22844341397285461,0.00043519650353118777,0.0008155294344760478
6,0.26414021849632263,0.0006704287370666862,0.73514324426651,1.095539209927665e-05,1.012209577311296e-05,2.501508606655989e-05
7,0.12002759426832199,0.00031767235486768186,0.8752815127372742,0.00033628824166953564,2.0024940567964222e-06,0.004034894984215498
8,0.3451385498046875,0.005307585466653109,0.3674357533454895,0.27554988861083984,0.003687500022351742,0.002880765125155449
9,0.9304273128509521,0.04172781854867935,0.00041162827983498573,0.0022407604847103357,0.003689710283651948,0.021502912044525146
10,0.40263864398002625,0.0018739915685728192,0.5904702544212341,2.5795685360208154e-05,6.523277079395484e-06,0.004984820727258921
11,0.8828717470169067,0.003047479083761573,0.1140327975153923,1.5021389572211774e-06,1.3626817235490307e-05,3.279942393419333e-05
12,0.23805256187915802,0.0023569741751998663,0.14782677590847015,0.6002971529960632,0.011095033958554268,0.0003714658960234374
13,0.9350336790084839,0.02182970941066742,0.022797437384724617,0.004298718646168709,1.3169114026823081e-05,0.016027286648750305
14,0.27689099311828613,0.0006683272076770663,0.7222785353660583,9.759573731571436e-05,6.062401007511653e-05,3.947429377149092e-06
15,0.9264823198318481,0.002315165475010872,0.00019270417396910489,0.00012684166722465307,0.004383773077279329,0.066499263048172
16,0.6303049921989441,0.01779758557677269,0.30107900500297546,0.026555132120847702,0.000764132768381387,0.02349909022450447
17,0.5053755640983582,0.019129982218146324,0.3087398409843445,0.135966956615448,0.00862618163228035,0.02216152660548687
18,0.5213007926940918,0.0021242646034806967,0.4276372492313385,0.04826085641980171,0.00034198645153082907,0.00033479297417216003
19,0.8673081398010254,0.023375069722533226,2.5698452077449474e-07,3.358848914558621e-07,7.218573472300704e-08,0.10931611061096191
20,0.24481114745140076,0.02055172622203827,0.03113188035786152,0.7031204104423523,2.1993475456838496e-05,0.00036285415990278125
21,0.9478117823600769,0.008893068879842758,0.03643673285841942,5.6954373576445505e-05,6.780771855119383e-06,0.00679479306563735
22,0.6180972456932068,0.012217707000672817,7.413927232846618e-05,0.0006779793184250593,0.03493630141019821,0.3339966833591461
23,0.8529147505760193,0.0033150759991258383,0.11328162997961044,0.018792076036334038,0.00156165543012321,0.010134831070899963
24,0.5047520995140076,0.005547866690903902,0.4892672896385193,9.448391938349232e-05,8.250104656326585e-06,0.0003299687523394823
25,0.6862933039665222,0.018360888585448265,0.009825635701417923,1.968813012354076e-05,0.0012741396203637123,0.28422635793685913
26,0.2997438907623291,0.004288653377443552,0.6894413232803345,0.0018180579645559192,0.0034188716672360897,0.0012890860671177506
27,0.04798560589551926,0.0004531746089924127,0.9475288987159729,0.0011671888642013073,0.0015523666515946388,0.001312819542363286
28,0.9116595387458801,0.008599321357905865,0.0006474662804976106,0.07403551787137985,0.0025646525900810957,0.0024934308603405952
29,0.4747905433177948,0.01125882938504219,0.5072228908538818,0.005754899233579636,0.00020325971127022058,0.0007696214597672224
30,0.11649348586797714,0.007201925851404667,0.8067156076431274,0.04582095518708229,0.0005542341386899352,0.023213811218738556
31,0.731637179851532,0.003057521302253008,0.01866738870739937,0.23240017890930176,0.0016345843905583024,0.012603132985532284
32,0.11979977041482925,0.0001336306013399735,0.8800620436668396,2.1428243144328007e-06,2.1535963696805993e-06,2.586933192105789e-07
33,0.8806180357933044,0.017706751823425293,0.1008242666721344,0.0003735072095878422,6.707941793138161e-05,0.0004103636019863188
34,0.014314454048871994,0.013113127090036869,0.0052754757925868034,0.9671028852462769,1.1948641258641146e-06,0.00019283585425000638
35,0.12989769876003265,0.04943806678056717,0.2317701280117035,0.02823801338672638,0.00011327205720590428,0.5605428218841553
36,0.18782655894756317,0.28839147090911865,0.11155996471643448,0.39996325969696045,4.93667321279645e-05,0.012209356762468815
37,0.704887330532074,0.23897838592529297,0.00623721769079566,0.014807813800871372,0.00018576372531242669,0.03490347042679787
38,0.07385050505399704,0.0005977621767669916,0.8750802874565125,0.04854319989681244,0.000773143139667809,0.001155157689936459
39,0.7397570610046387,0.042866576462984085,0.005159666761755943,0.023241592571139336,0.02082526683807373,0.16814985871315002
40,0.436096727848053,0.0010025112424045801,0.5624434351921082,0.00045109845814295113,1.0737669526861282e-06,5.1868973969249055e-06
41,0.1311580240726471,0.0006402172148227692,0.8647191524505615,0.0027808931190520525,9.507089998805895e-06,0.0006922127795405686
42,0.5060507655143738,0.08626213669776917,0.19179512560367584,0.19655321538448334,0.0017529688775539398,0.017585717141628265
43,0.974120557308197,0.003904855577275157,0.012852572835981846,0.00027846128796227276,9.09980371943675e-06,0.008834400214254856
44,0.3541479706764221,0.0006421318976208568,0.6445894837379456,0.0005328694242052734,2.1343690605135635e-05,6.625187234021723e-05
45,0.3563673794269562,0.006306556519120932,0.4986254870891571,0.13175879418849945,0.0035259462893009186,0.0034158253110945225
46,0.9311472773551941,0.02548520267009735,0.03690159320831299,0.005717654712498188,0.0003006181214004755,0.0004475656896829605
47,0.16667567193508148,0.8250462412834167,0.0006092171533964574,0.007570626679807901,2.210372440458741e-05,7.616194488946348e-05
